id,stat_code,item_code,item_name,unit,cycle_type,created_at
860,101Y010,,대출금,,M,2025-08-25 01:13:06
861,101Y010,,대출금,,Q,2025-08-25 01:13:06
862,101Y010,,유가증권,,A,2025-08-25 01:13:06
863,101Y010,,유가증권,,M,2025-08-25 01:13:06
864,101Y010,,유가증권,,Q,2025-08-25 01:13:06
865,101Y010,,예치금,,A,2025-08-25 01:13:06
866,101Y010,,예치금,,M,2025-08-25 01:13:06
867,101Y010,,예치금,,Q,2025-08-25 01:13:06
868,101Y010,,주식 및 기타지분,,A,2025-08-25 01:13:06
869,101Y010,,주식 및 기타지분,,M,2025-08-25 01:13:06
870,101Y010,,주식 및 기타지분,,Q,2025-08-25 01:13:06
871,101Y010,,보험준비금,,A,2025-08-25 01:13:06
872,101Y010,,보험준비금,,M,2025-08-25 01:13:06
873,101Y010,,보험준비금,,Q,2025-08-25 01:13:06
874,101Y010,,파생상품자산,,A,2025-08-25 01:13:06
875,101Y010,,파생상품자산,,M,2025-08-25 01:13:06
876,101Y010,,파생상품자산,,Q,2025-08-25 01:13:06
877,101Y010,,기타,,A,2025-08-25 01:13:06
878,101Y010,,기타,,M,2025-08-25 01:13:06
879,101Y010,,기타,,Q,2025-08-25 01:13:06
880,101Y010,,기타예금취급기관부문,,A,2025-08-25 01:13:06
881,101Y010,,기타예금취급기관부문,,M,2025-08-25 01:13:06
882,101Y010,,기타예금취급기관부문,,Q,2025-08-25 01:13:06
883,101Y010,,대출금,,A,2025-08-25 01:13:06
884,101Y010,,대출금,,M,2025-08-25 01:13:06
885,101Y010,,대출금,,Q,2025-08-25 01:13:06
886,101Y010,,기타,,A,2025-08-25 01:13:06
887,101Y010,,기타,,M,2025-08-25 01:13:06
888,101Y010,,기타,,Q,2025-08-25 01:13:06
889,101Y010,,국외신용부문 ( 순 ),,A,2025-08-25 01:13:06
890,101Y010,,국외신용부문 ( 순 ),,M,2025-08-25 01:13:06
891,101Y010,,국외신용부문 ( 순 ),,Q,2025-08-25 01:13:06
892,101Y010,,국외부문신용증가 (+),,A,2025-08-25 01:13:06
893,101Y010,,국외부문신용증가 (+),,M,2025-08-25 01:13:06
894,101Y010,,국외부문신용증가 (+),,Q,2025-08-25 01:13:06
895,101Y010,,대출금,,A,2025-08-25 01:13:06
896,101Y010,,대출금,,M,2025-08-25 01:13:06
897,101Y010,,대출금,,Q,2025-08-25 01:13:06
898,101Y010,,유가증권,,A,2025-08-25 01:13:06
899,101Y010,,유가증권,,M,2025-08-25 01:13:06
900,101Y010,,유가증권,,Q,2025-08-25 01:13:06
901,101Y010,,예치금,,A,2025-08-25 01:13:06
902,101Y010,,예치금,,M,2025-08-25 01:13:06
903,101Y010,,예치금,,Q,2025-08-25 01:13:06
904,101Y010,,국외통화,,A,2025-08-25 01:13:06
905,101Y010,,국외통화,,M,2025-08-25 01:13:06
906,101Y010,,국외통화,,Q,2025-08-25 01:13:06
907,101Y010,,주식 및 기타지분,,A,2025-08-25 01:13:06
908,101Y010,,주식 및 기타지분,,M,2025-08-25 01:13:06
909,101Y010,,주식 및 기타지분,,Q,2025-08-25 01:13:06
910,101Y010,,파생상품자산,,A,2025-08-25 01:13:06
911,101Y010,,파생상품자산,,M,2025-08-25 01:13:06
912,101Y010,,파생상품자산,,Q,2025-08-25 01:13:06
913,101Y010,,기타,,A,2025-08-25 01:13:06
914,101Y010,,기타,,M,2025-08-25 01:13:06
915,101Y010,,기타,,Q,2025-08-25 01:13:06
916,101Y010,,국외부문신용감소 (-),,A,2025-08-25 01:13:06
917,101Y010,,국외부문신용감소 (-),,M,2025-08-25 01:13:06
918,101Y010,,국외부문신용감소 (-),,Q,2025-08-25 01:13:06
919,101Y010,,예수금,,A,2025-08-25 01:13:06
920,101Y010,,예수금,,M,2025-08-25 01:13:06
921,101Y010,,예수금,,Q,2025-08-25 01:13:06
922,101Y010,,차입금,,A,2025-08-25 01:13:06
923,101Y010,,차입금,,M,2025-08-25 01:13:06
924,101Y010,,차입금,,Q,2025-08-25 01:13:06
925,101Y010,,파생상품부채,,A,2025-08-25 01:13:06
926,101Y010,,파생상품부채,,M,2025-08-25 01:13:06
927,101Y010,,파생상품부채,,Q,2025-08-25 01:13:06
928,101Y010,,기타,,A,2025-08-25 01:13:06
929,101Y010,,기타,,M,2025-08-25 01:13:06
930,101Y010,,기타,,Q,2025-08-25 01:13:06
931,101Y010,,국내 및 국외 신용,,A,2025-08-25 01:13:06
932,101Y010,,국내 및 국외 신용,,M,2025-08-25 01:13:06
933,101Y010,,국내 및 국외 신용,,Q,2025-08-25 01:13:06
934,101Y010,,M2에 포함되는 예수금,,A,2025-08-25 01:13:06
935,101Y010,,M2에 포함되는 예수금,,M,2025-08-25 01:13:06
936,101Y010,,M2에 포함되는 예수금,,Q,2025-08-25 01:13:06
937,101Y010,,M2에 포함되는 유가증권,,A,2025-08-25 01:13:06
938,101Y010,,M2에 포함되는 유가증권,,M,2025-08-25 01:13:06
939,101Y010,,M2에 포함되는 유가증권,,Q,2025-08-25 01:13:06
940,101Y010,,금융채,,A,2025-08-25 01:13:06
941,101Y010,,금융채,,M,2025-08-25 01:13:06
942,101Y010,,금융채,,Q,2025-08-25 01:13:06
943,101Y010,,예수금 (M2 제외),,A,2025-08-25 01:13:06
944,101Y010,,예수금 (M2 제외),,M,2025-08-25 01:13:06
945,101Y010,,예수금 (M2 제외),,Q,2025-08-25 01:13:06
946,101Y010,,기타예금취급기관에 대한 부채,,A,2025-08-25 01:13:06
947,101Y010,,기타예금취급기관에 대한 부채,,M,2025-08-25 01:13:06
948,101Y010,,기타예금취급기관에 대한 부채,,Q,2025-08-25 01:13:06
949,101Y010,,기타,,A,2025-08-25 01:13:06
950,101Y010,,기타,,M,2025-08-25 01:13:06
951,101Y010,,기타,,Q,2025-08-25 01:13:06
952,101Y010,,주식이외 유가증권,,A,2025-08-25 01:13:06
953,101Y010,,주식이외 유가증권,,M,2025-08-25 01:13:06
954,101Y010,,주식이외 유가증권,,Q,2025-08-25 01:13:06
955,101Y010,,만기2년이상원화채권,,A,2025-08-25 01:13:06
956,101Y010,,만기2년이상원화채권,,M,2025-08-25 01:13:06
957,101Y010,,만기2년이상원화채권,,Q,2025-08-25 01:13:06
958,101Y010,,외화채권,,A,2025-08-25 01:13:06
959,101Y010,,외화채권,,M,2025-08-25 01:13:06
960,101Y010,,외화채권,,Q,2025-08-25 01:13:06
961,101Y010,,기타예금취급기관에 대한 부채,,A,2025-08-25 01:13:06
962,101Y010,,기타예금취급기관에 대한 부채,,M,2025-08-25 01:13:06
963,101Y010,,기타예금취급기관에 대한 부채,,Q,2025-08-25 01:13:06
964,101Y010,,차입금,,A,2025-08-25 01:13:06
965,101Y010,,차입금,,M,2025-08-25 01:13:06
966,101Y010,,차입금,,Q,2025-08-25 01:13:06
967,101Y010,,파생상품,,A,2025-08-25 01:13:06
968,101Y010,,파생상품,,M,2025-08-25 01:13:06
969,101Y010,,파생상품,,Q,2025-08-25 01:13:06
970,101Y010,,기타 ( 순 ),,A,2025-08-25 01:13:06
971,101Y010,,기타 ( 순 ),,M,2025-08-25 01:13:06
972,101Y010,,기타 ( 순 ),,Q,2025-08-25 01:13:06
973,101Y010,,자본계정,,A,2025-08-25 01:13:06
974,101Y010,,자본계정,,M,2025-08-25 01:13:06
975,101Y010,,자본계정,,Q,2025-08-25 01:13:06
976,101Y010,,본원통화,,A,2025-08-25 01:13:06
977,101Y010,,본원통화,,M,2025-08-25 01:13:06
978,101Y010,,본원통화,,Q,2025-08-25 01:13:06
979,101Y010,,현금통화,,A,2025-08-25 01:13:06
980,101Y010,,현금통화,,M,2025-08-25 01:13:06
981,101Y010,,현금통화,,Q,2025-08-25 01:13:06
982,101Y010,,중앙은행의 기타예금취급기관에 대한 부채,,A,2025-08-25 01:13:06
983,101Y010,,중앙은행의 기타예금취급기관에 대한 부채,,M,2025-08-25 01:13:06
984,101Y010,,중앙은행의 기타예금취급기관에 대한 부채,,Q,2025-08-25 01:13:06
985,101Y010,,시재금,,A,2025-08-25 01:13:06
986,101Y010,,시재금,,M,2025-08-25 01:13:06
987,101Y010,,시재금,,Q,2025-08-25 01:13:06
988,101Y010,,지준예치금,,A,2025-08-25 01:13:06
989,101Y010,,지준예치금,,M,2025-08-25 01:13:06
990,101Y010,,지준예치금,,Q,2025-08-25 01:13:06
991,101Y010,,총부채 및 자본,,A,2025-08-25 01:13:06
992,101Y010,,총부채 및 자본,,M,2025-08-25 01:13:06
993,101Y010,,총부채 및 자본,,Q,2025-08-25 01:13:06
994,101Y010,,통합조정 ( 순 ),,A,2025-08-25 01:13:06
995,101Y010,,통합조정 ( 순 ),,M,2025-08-25 01:13:06
996,101Y010,,통합조정 ( 순 ),,Q,2025-08-25 01:13:06
997,101Y011,,국내신용부문,,A,2025-08-25 01:13:07
998,101Y011,,국내신용부문,,M,2025-08-25 01:13:07
999,101Y011,,국내신용부문,,Q,2025-08-25 01:13:07
1000,101Y011,,중앙정부부문 ( 순 ),,A,2025-08-25 01:13:07
1001,101Y011,,중앙정부부문 ( 순 ),,M,2025-08-25 01:13:07
1002,101Y011,,중앙정부부문 ( 순 ),,Q,2025-08-25 01:13:07
1003,101Y011,,중앙정부신용증가 (+),,A,2025-08-25 01:13:07
1004,101Y011,,중앙정부신용증가 (+),,M,2025-08-25 01:13:07
1005,101Y011,,중앙정부신용증가 (+),,Q,2025-08-25 01:13:07
1006,101Y011,,유가증권,,A,2025-08-25 01:13:07
1007,101Y011,,유가증권,,M,2025-08-25 01:13:07
1008,101Y011,,유가증권,,Q,2025-08-25 01:13:07
1009,101Y011,,예치금,,A,2025-08-25 01:13:07
1010,101Y011,,예치금,,M,2025-08-25 01:13:07
1011,101Y011,,예치금,,Q,2025-08-25 01:13:07
1012,101Y011,,대출금,,A,2025-08-25 01:13:07
1013,101Y011,,대출금,,M,2025-08-25 01:13:07
1014,101Y011,,대출금,,Q,2025-08-25 01:13:07
1015,101Y011,,기타,,A,2025-08-25 01:13:07
1016,101Y011,,기타,,M,2025-08-25 01:13:07
1017,101Y011,,기타,,Q,2025-08-25 01:13:07
1018,101Y011,,중앙정부신용감소 (-),,A,2025-08-25 01:13:07
1019,101Y011,,중앙정부신용감소 (-),,M,2025-08-25 01:13:07
1020,101Y011,,중앙정부신용감소 (-),,Q,2025-08-25 01:13:07
1021,101Y011,,예수금,,A,2025-08-25 01:13:07
1022,101Y011,,예수금,,M,2025-08-25 01:13:07
1023,101Y011,,예수금,,Q,2025-08-25 01:13:07
1024,101Y011,,차입금,,A,2025-08-25 01:13:07
1025,101Y011,,차입금,,M,2025-08-25 01:13:07
1026,101Y011,,차입금,,Q,2025-08-25 01:13:07
1027,101Y011,,기타,,A,2025-08-25 01:13:07
1028,101Y011,,기타,,M,2025-08-25 01:13:07
1029,101Y011,,기타,,Q,2025-08-25 01:13:07
1030,101Y011,,지방정부부문,,A,2025-08-25 01:13:07
1031,101Y011,,지방정부부문,,M,2025-08-25 01:13:07
1032,101Y011,,지방정부부문,,Q,2025-08-25 01:13:07
1033,101Y011,,유가증권,,A,2025-08-25 01:13:07
1034,101Y011,,유가증권,,M,2025-08-25 01:13:07
1035,101Y011,,유가증권,,Q,2025-08-25 01:13:07
1036,101Y011,,대출금,,A,2025-08-25 01:13:07
1037,101Y011,,대출금,,M,2025-08-25 01:13:07
1038,101Y011,,대출금,,Q,2025-08-25 01:13:07
1039,101Y011,,기타,,A,2025-08-25 01:13:07
1040,101Y011,,기타,,M,2025-08-25 01:13:07
1041,101Y011,,기타,,Q,2025-08-25 01:13:07
1042,101Y011,,사회보장기구부문,,A,2025-08-25 01:13:07
1043,101Y011,,사회보장기구부문,,M,2025-08-25 01:13:07
1044,101Y011,,사회보장기구부문,,Q,2025-08-25 01:13:07
1045,101Y011,,대출금,,A,2025-08-25 01:13:07
1046,101Y011,,대출금,,M,2025-08-25 01:13:07
1047,101Y011,,대출금,,Q,2025-08-25 01:13:07
1048,101Y011,,기타,,A,2025-08-25 01:13:07
1049,101Y011,,기타,,M,2025-08-25 01:13:07
1050,101Y011,,기타,,Q,2025-08-25 01:13:07
1051,101Y011,,기업부문,,A,2025-08-25 01:13:07
1052,101Y011,,기업부문,,M,2025-08-25 01:13:07
1053,101Y011,,기업부문,,Q,2025-08-25 01:13:07
1054,101Y011,,대출금,,A,2025-08-25 01:13:07
1055,101Y011,,대출금,,M,2025-08-25 01:13:07
1056,101Y011,,대출금,,Q,2025-08-25 01:13:07
1057,101Y011,,유가증권,,A,2025-08-25 01:13:07
1058,101Y011,,유가증권,,M,2025-08-25 01:13:07
1059,101Y011,,유가증권,,Q,2025-08-25 01:13:07
1060,101Y011,,주식 및 기타지분,,A,2025-08-25 01:13:07
1061,101Y011,,주식 및 기타지분,,M,2025-08-25 01:13:07
1062,101Y011,,주식 및 기타지분,,Q,2025-08-25 01:13:07
1063,101Y011,,파생상품자산,,A,2025-08-25 01:13:07
1064,101Y011,,파생상품자산,,M,2025-08-25 01:13:07
1065,101Y011,,파생상품자산,,Q,2025-08-25 01:13:07
1066,101Y011,,기타,,A,2025-08-25 01:13:07
1067,101Y011,,기타,,M,2025-08-25 01:13:07
1068,101Y011,,기타,,Q,2025-08-25 01:13:07
1069,101Y011,,가계부문,,A,2025-08-25 01:13:07
1070,101Y011,,가계부문,,M,2025-08-25 01:13:07
1071,101Y011,,가계부문,,Q,2025-08-25 01:13:07
1072,101Y011,,대출금,,A,2025-08-25 01:13:07
1073,101Y011,,대출금,,M,2025-08-25 01:13:07
1074,101Y011,,대출금,,Q,2025-08-25 01:13:07
1075,101Y011,,기타,,A,2025-08-25 01:13:07
1076,101Y011,,기타,,M,2025-08-25 01:13:07
1077,101Y011,,기타,,Q,2025-08-25 01:13:07
1078,101Y011,,기타금융기관부문,,A,2025-08-25 01:13:07
1079,101Y011,,기타금융기관부문,,M,2025-08-25 01:13:07
1080,101Y011,,기타금융기관부문,,Q,2025-08-25 01:13:07
1081,101Y011,,대출금,,A,2025-08-25 01:13:07
1082,101Y011,,대출금,,M,2025-08-25 01:13:07
1083,101Y011,,대출금,,Q,2025-08-25 01:13:07
1084,101Y011,,유가증권,,A,2025-08-25 01:13:07
1085,101Y011,,유가증권,,M,2025-08-25 01:13:07
1086,101Y011,,유가증권,,Q,2025-08-25 01:13:07
1087,101Y011,,예치금,,A,2025-08-25 01:13:07
1088,101Y011,,예치금,,M,2025-08-25 01:13:07
1089,101Y011,,예치금,,Q,2025-08-25 01:13:07
1090,101Y011,,주식 및 기타지분,,A,2025-08-25 01:13:07
1091,101Y011,,주식 및 기타지분,,M,2025-08-25 01:13:07
1092,101Y011,,주식 및 기타지분,,Q,2025-08-25 01:13:07
1093,101Y011,,보험준비금,,A,2025-08-25 01:13:07
1094,101Y011,,보험준비금,,M,2025-08-25 01:13:07
1095,101Y011,,보험준비금,,Q,2025-08-25 01:13:07
1096,101Y011,,파생상품자산,,A,2025-08-25 01:13:07
1097,101Y011,,파생상품자산,,M,2025-08-25 01:13:07
1098,101Y011,,파생상품자산,,Q,2025-08-25 01:13:07
1099,101Y011,,기타,,A,2025-08-25 01:13:07
1100,101Y011,,기타,,M,2025-08-25 01:13:07
1101,101Y011,,기타,,Q,2025-08-25 01:13:07
1102,101Y011,,중앙은행부문,,A,2025-08-25 01:13:07
1103,101Y011,,중앙은행부문,,M,2025-08-25 01:13:07
1104,101Y011,,중앙은행부문,,Q,2025-08-25 01:13:07
1105,101Y011,,유가증권,,A,2025-08-25 01:13:07
1106,101Y011,,유가증권,,M,2025-08-25 01:13:07
1107,101Y011,,유가증권,,Q,2025-08-25 01:13:07
1108,101Y011,,예치금,,A,2025-08-25 01:13:07
1109,101Y011,,예치금,,M,2025-08-25 01:13:07
1110,101Y011,,예치금,,Q,2025-08-25 01:13:07
1111,101Y011,,기타,,A,2025-08-25 01:13:07
1112,101Y011,,기타,,M,2025-08-25 01:13:07
1113,101Y011,,기타,,Q,2025-08-25 01:13:07
1114,101Y011,,국외신용부문 ( 순 ),,A,2025-08-25 01:13:07
1115,101Y011,,국외신용부문 ( 순 ),,M,2025-08-25 01:13:07
1116,101Y011,,국외신용부문 ( 순 ),,Q,2025-08-25 01:13:07
1117,101Y011,,국외부문신용증가 (+),,A,2025-08-25 01:13:07
1118,101Y011,,국외부문신용증가 (+),,M,2025-08-25 01:13:07
1119,101Y011,,국외부문신용증가 (+),,Q,2025-08-25 01:13:07
1120,101Y011,,대출금,,A,2025-08-25 01:13:07
1121,101Y011,,대출금,,M,2025-08-25 01:13:07
1122,101Y011,,대출금,,Q,2025-08-25 01:13:07
1123,101Y011,,유가증권,,A,2025-08-25 01:13:07
1124,101Y011,,유가증권,,M,2025-08-25 01:13:07
1125,101Y011,,유가증권,,Q,2025-08-25 01:13:07
1126,101Y011,,예치금,,A,2025-08-25 01:13:07
1127,101Y011,,예치금,,M,2025-08-25 01:13:07
1128,101Y011,,예치금,,Q,2025-08-25 01:13:07
1129,101Y011,,국외통화,,A,2025-08-25 01:13:07
1130,101Y011,,국외통화,,M,2025-08-25 01:13:07
1131,101Y011,,국외통화,,Q,2025-08-25 01:13:07
1132,101Y011,,주식 및 기타지분,,A,2025-08-25 01:13:07
1133,101Y011,,주식 및 기타지분,,M,2025-08-25 01:13:07
1134,101Y011,,주식 및 기타지분,,Q,2025-08-25 01:13:07
1135,101Y011,,파생상품자산,,A,2025-08-25 01:13:07
1136,101Y011,,파생상품자산,,M,2025-08-25 01:13:07
1137,101Y011,,파생상품자산,,Q,2025-08-25 01:13:07
1138,101Y011,,기타,,A,2025-08-25 01:13:07
1139,101Y011,,기타,,M,2025-08-25 01:13:07
1140,101Y011,,기타,,Q,2025-08-25 01:13:07
1141,101Y011,,국외부문신용감소 (-),,A,2025-08-25 01:13:07
1142,101Y011,,국외부문신용감소 (-),,M,2025-08-25 01:13:07
1143,101Y011,,국외부문신용감소 (-),,Q,2025-08-25 01:13:07
1144,101Y011,,예수금,,A,2025-08-25 01:13:07
1145,101Y011,,예수금,,M,2025-08-25 01:13:07
1146,101Y011,,예수금,,Q,2025-08-25 01:13:07
1147,101Y011,,차입금,,A,2025-08-25 01:13:07
1148,101Y011,,차입금,,M,2025-08-25 01:13:07
1149,101Y011,,차입금,,Q,2025-08-25 01:13:07
1150,101Y011,,파생상품부채,,A,2025-08-25 01:13:07
1151,101Y011,,파생상품부채,,M,2025-08-25 01:13:07
1152,101Y011,,파생상품부채,,Q,2025-08-25 01:13:07
1153,101Y011,,기타,,A,2025-08-25 01:13:07
1154,101Y011,,기타,,M,2025-08-25 01:13:07
1155,101Y011,,기타,,Q,2025-08-25 01:13:07
1156,101Y011,,국내 및 국외 신용,,A,2025-08-25 01:13:07
1157,101Y011,,국내 및 국외 신용,,M,2025-08-25 01:13:07
1158,101Y011,,국내 및 국외 신용,,Q,2025-08-25 01:13:07
1159,101Y011,,M2 (광의통화),,A,2025-08-25 01:13:07
1160,101Y011,,M2 (광의통화),,M,2025-08-25 01:13:07
1161,101Y011,,M2 (광의통화),,Q,2025-08-25 01:13:07
1162,101Y011,,현금통화,,A,2025-08-25 01:13:07
1163,101Y011,,현금통화,,M,2025-08-25 01:13:07
1164,101Y011,,현금통화,,Q,2025-08-25 01:13:07
1165,101Y011,,M2에 포함되는 예수금,,A,2025-08-25 01:13:07
1166,101Y011,,M2에 포함되는 예수금,,M,2025-08-25 01:13:07
1167,101Y011,,M2에 포함되는 예수금,,Q,2025-08-25 01:13:07
1168,101Y011,,요구불예금,,A,2025-08-25 01:13:07
1169,101Y011,,요구불예금,,M,2025-08-25 01:13:07
1170,101Y011,,요구불예금,,Q,2025-08-25 01:13:07
1171,101Y011,,수시입출식저축성예금,,A,2025-08-25 01:13:07
1172,101Y011,,수시입출식저축성예금,,M,2025-08-25 01:13:07
1173,101Y011,,수시입출식저축성예금,,Q,2025-08-25 01:13:07
1174,101Y011,,MMF 수익증권,,A,2025-08-25 01:13:07
1175,101Y011,,MMF 수익증권,,M,2025-08-25 01:13:07
1176,101Y011,,MMF 수익증권,,Q,2025-08-25 01:13:07
1177,101Y011,,2년미만정기예적금,,A,2025-08-25 01:13:07
1178,101Y011,,2년미만정기예적금,,M,2025-08-25 01:13:07
1179,101Y011,,2년미만정기예적금,,Q,2025-08-25 01:13:07
1180,101Y011,,양도성예금증서,,A,2025-08-25 01:13:07
1181,101Y011,,양도성예금증서,,M,2025-08-25 01:13:07
1182,101Y011,,양도성예금증서,,Q,2025-08-25 01:13:07
1183,101Y011,,어음매출,,A,2025-08-25 01:13:07
1184,101Y011,,어음매출,,M,2025-08-25 01:13:07
1185,101Y011,,어음매출,,Q,2025-08-25 01:13:07
1186,101Y011,,CMA,,A,2025-08-25 01:13:07
1187,101Y011,,CMA,,M,2025-08-25 01:13:07
1188,101Y011,,CMA,,Q,2025-08-25 01:13:07
1189,101Y011,,결제성 예수금,,A,2025-08-25 01:13:07
1190,101Y011,,결제성 예수금,,M,2025-08-25 01:13:07
1191,101Y011,,결제성 예수금,,Q,2025-08-25 01:13:07
1192,101Y011,,2년미만금전신탁,,A,2025-08-25 01:13:07
1193,101Y011,,2년미만금전신탁,,M,2025-08-25 01:13:07
1194,101Y011,,2년미만금전신탁,,Q,2025-08-25 01:13:07
1195,101Y011,,자발어음,,A,2025-08-25 01:13:07
1196,101Y011,,자발어음,,M,2025-08-25 01:13:07
1197,101Y011,,자발어음,,Q,2025-08-25 01:13:07
1198,101Y011,,신탁형증권저축,,A,2025-08-25 01:13:07
1199,101Y011,,신탁형증권저축,,M,2025-08-25 01:13:07
1200,101Y011,,신탁형증권저축,,Q,2025-08-25 01:13:07
1201,101Y011,,2년미만외화예수금,,A,2025-08-25 01:13:07
1202,101Y011,,2년미만외화예수금,,M,2025-08-25 01:13:07
1203,101Y011,,2년미만외화예수금,,Q,2025-08-25 01:13:07
1204,101Y011,,환매조건부채권매도,,A,2025-08-25 01:13:07
1205,101Y011,,환매조건부채권매도,,M,2025-08-25 01:13:07
1206,101Y011,,환매조건부채권매도,,Q,2025-08-25 01:13:07
1207,101Y011,,수익증권,,A,2025-08-25 01:13:07
1208,101Y011,,수익증권,,M,2025-08-25 01:13:07
1209,101Y011,,수익증권,,Q,2025-08-25 01:13:07
1210,101Y011,,기타 예수금,,A,2025-08-25 01:13:07
1211,101Y011,,기타 예수금,,M,2025-08-25 01:13:07
1212,101Y011,,기타 예수금,,Q,2025-08-25 01:13:07
1213,101Y011,,M2에 포함되는 유가증권,,A,2025-08-25 01:13:07
1214,101Y011,,M2에 포함되는 유가증권,,M,2025-08-25 01:13:07
1215,101Y011,,M2에 포함되는 유가증권,,Q,2025-08-25 01:13:07
1216,101Y011,,금융채,,A,2025-08-25 01:13:07
1217,101Y011,,금융채,,M,2025-08-25 01:13:07
1218,101Y011,,금융채,,Q,2025-08-25 01:13:07
1219,101Y011,,"예수금, 유가증권 (M2 제외)",,A,2025-08-25 01:13:07
1220,101Y011,,"예수금, 유가증권 (M2 제외)",,M,2025-08-25 01:13:07
1221,101Y011,,"예수금, 유가증권 (M2 제외)",,Q,2025-08-25 01:13:07
1222,101Y011,,예수금 (M2 제외),,A,2025-08-25 01:13:07
1223,101Y011,,예수금 (M2 제외),,M,2025-08-25 01:13:07
1224,101Y011,,예수금 (M2 제외),,Q,2025-08-25 01:13:07
1225,101Y011,,주식이외 유가증권,,A,2025-08-25 01:13:07
1226,101Y011,,주식이외 유가증권,,M,2025-08-25 01:13:07
1227,101Y011,,주식이외 유가증권,,Q,2025-08-25 01:13:07
1228,101Y011,,차입금,,A,2025-08-25 01:13:07
1229,101Y011,,차입금,,M,2025-08-25 01:13:07
1230,101Y011,,차입금,,Q,2025-08-25 01:13:07
1231,101Y011,,파생상품,,A,2025-08-25 01:13:07
1232,101Y011,,파생상품,,M,2025-08-25 01:13:07
1233,101Y011,,파생상품,,Q,2025-08-25 01:13:07
1234,101Y011,,기타 ( 순 ),,A,2025-08-25 01:13:07
1235,101Y011,,기타 ( 순 ),,M,2025-08-25 01:13:07
1236,101Y011,,기타 ( 순 ),,Q,2025-08-25 01:13:07
1237,101Y011,,자본계정,,A,2025-08-25 01:13:07
1238,101Y011,,자본계정,,M,2025-08-25 01:13:07
1239,101Y011,,자본계정,,Q,2025-08-25 01:13:07
1240,101Y011,,중앙은행에 대한 부채,,A,2025-08-25 01:13:07
1241,101Y011,,중앙은행에 대한 부채,,M,2025-08-25 01:13:07
1242,101Y011,,중앙은행에 대한 부채,,Q,2025-08-25 01:13:07
1243,101Y011,,총부채 및 자본,,A,2025-08-25 01:13:07
1244,101Y011,,총부채 및 자본,,M,2025-08-25 01:13:07
1245,101Y011,,총부채 및 자본,,Q,2025-08-25 01:13:07
1246,101Y011,,통합조정 ( 순 ),,A,2025-08-25 01:13:07
1247,101Y011,,통합조정 ( 순 ),,M,2025-08-25 01:13:07
1248,101Y011,,통합조정 ( 순 ),,Q,2025-08-25 01:13:07
1249,104Y014,,원화예금,,A,2025-08-25 01:13:09
1250,104Y014,,원화예금,,M,2025-08-25 01:13:09
1251,104Y014,,원화예금,,Q,2025-08-25 01:13:09
1252,104Y014,,외화예금,,A,2025-08-25 01:13:09
1253,104Y014,,외화예금,,M,2025-08-25 01:13:09
1254,104Y014,,외화예금,,Q,2025-08-25 01:13:09
1255,104Y014,,CD순발행,,A,2025-08-25 01:13:09
1256,104Y014,,CD순발행,,M,2025-08-25 01:13:09
1257,104Y014,,CD순발행,,Q,2025-08-25 01:13:09
1258,104Y014,,매출어음,,A,2025-08-25 01:13:09
1259,104Y014,,매출어음,,M,2025-08-25 01:13:09
1260,104Y014,,매출어음,,Q,2025-08-25 01:13:09
1261,104Y014,,환매조건부채권매도,,A,2025-08-25 01:13:09
1262,104Y014,,환매조건부채권매도,,M,2025-08-25 01:13:09
1263,104Y014,,환매조건부채권매도,,Q,2025-08-25 01:13:09
1264,104Y014,,금융채발행,,A,2025-08-25 01:13:09
1265,104Y014,,금융채발행,,M,2025-08-25 01:13:09
1266,104Y014,,금융채발행,,Q,2025-08-25 01:13:09
1267,104Y014,,수신합계,,A,2025-08-25 01:13:09
1268,104Y014,,수신합계,,M,2025-08-25 01:13:09
1269,104Y014,,수신합계,,Q,2025-08-25 01:13:09
1270,104Y014,,원화예금,,A,2025-08-25 01:13:09
1271,104Y014,,원화예금,,M,2025-08-25 01:13:09
1272,104Y014,,원화예금,,Q,2025-08-25 01:13:09
1273,104Y014,,외화예금,,A,2025-08-25 01:13:09
1274,104Y014,,외화예금,,M,2025-08-25 01:13:09
1275,104Y014,,외화예금,,Q,2025-08-25 01:13:09
1276,104Y013,,원화예금,,A,2025-08-25 01:13:10
1277,104Y013,,원화예금,,M,2025-08-25 01:13:10
1278,104Y013,,원화예금,,Q,2025-08-25 01:13:10
1279,104Y013,,외화예금,,A,2025-08-25 01:13:10
1280,104Y013,,외화예금,,M,2025-08-25 01:13:10
1281,104Y013,,외화예금,,Q,2025-08-25 01:13:10
1282,104Y013,,CD순발행,,A,2025-08-25 01:13:10
1283,104Y013,,CD순발행,,M,2025-08-25 01:13:10
1284,104Y013,,CD순발행,,Q,2025-08-25 01:13:10
1285,104Y013,,매출어음,,A,2025-08-25 01:13:10
1286,104Y013,,매출어음,,M,2025-08-25 01:13:10
1287,104Y013,,매출어음,,Q,2025-08-25 01:13:10
1288,104Y013,,환매조건부채권매도,,A,2025-08-25 01:13:10
1289,104Y013,,환매조건부채권매도,,M,2025-08-25 01:13:10
1290,104Y013,,환매조건부채권매도,,Q,2025-08-25 01:13:10
1291,104Y013,,금융채발행,,A,2025-08-25 01:13:10
1292,104Y013,,금융채발행,,M,2025-08-25 01:13:10
1293,104Y013,,금융채발행,,Q,2025-08-25 01:13:10
