region,year,bds_value,gdp_value,data_source,scenario,base_rate,exchange_rate,cpi,gdp_growth,koribor,gov_bond_3y,corp_bond_3y,bds_score,economic_stress,financial_stability,growth_potential
충청남도,2017,0.3984477964878891,117356.837,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,3.9844779648788906,67.5,83.33333333333333,65.0
충청남도,2018,1.135616632086863,120403.678,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,11.356166320868631,67.5,83.33333333333333,65.0
충청남도,2019,0.6057212455475671,121633.745,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,6.057212455475671,67.5,83.33333333333333,65.0
충청남도,2020,0.5959220594404132,122866.948,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,5.959220594404132,67.5,83.33333333333333,65.0
충청남도,2021,0.8188297837798715,129853.261,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,8.188297837798714,67.5,83.33333333333333,65.0
충청남도,2022,0.7951194607185561,133543.615,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,7.9511946071855615,67.5,83.33333333333333,65.0
충청남도,2023,0.1002844322866324,134256.07900000003,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,1.002844322866324,67.5,83.33333333333333,65.0
충청남도,2024,1.2956044767956112,134007.762,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,12.956044767956111,67.5,83.33333333333333,65.0
충청남도,2025,0.857554915837758,31662.403,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,8.57554915837758,67.5,83.33333333333333,65.0
전라북도,1997,3.41713162245565,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,34.1713162245565,67.5,83.33333333333333,65.0
전라북도,1998,5.5618280799676,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,55.618280799676,67.5,83.33333333333333,65.0
전라북도,1999,5.327501951549576,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,53.27501951549576,67.5,83.33333333333333,65.0
전라북도,2000,6.507571318240499,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,65.075713182405,67.5,83.33333333333333,65.0
전라북도,2001,5.628986296491339,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,56.2898629649134,67.5,83.33333333333333,65.0
전라북도,2002,7.190094393045206,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,71.90094393045206,67.5,83.33333333333333,65.0
전라북도,2003,5.4930812591343985,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,54.93081259134399,67.5,83.33333333333333,65.0
전라북도,2004,6.0006354413170575,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,60.00635441317058,67.5,83.33333333333333,65.0
전라북도,2005,4.087094573165057,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,40.87094573165057,67.5,83.33333333333333,65.0
전라북도,2006,5.886874298773248,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,58.868742987732475,67.5,83.33333333333333,65.0
전라북도,2007,4.121348942191558,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,41.21348942191558,67.5,83.33333333333333,65.0
전라북도,2008,3.760813147108676,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,37.608131471086764,67.5,83.33333333333333,65.0
전라북도,2009,5.839087293870652,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,58.39087293870652,67.5,83.33333333333333,65.0
전라북도,2010,2.638730959748794,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,26.387309597487942,67.5,83.33333333333333,65.0
전라북도,2011,6.734477717257342,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,67.34477717257342,67.5,83.33333333333333,65.0
전라북도,2012,3.357940757186381,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,33.57940757186381,67.5,83.33333333333333,65.0
전라북도,2013,4.6322679078291635,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,46.322679078291635,67.5,83.33333333333333,65.0
전라북도,2014,5.418826461380658,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,54.18826461380658,67.5,83.33333333333333,65.0
전라북도,2015,0.2415511294484283,53156.86,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,2.415511294484283,67.5,83.33333333333333,65.0
전라북도,2016,0.5976196776772905,52777.144,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,5.976196776772905,67.5,83.33333333333333,65.0
전라북도,2017,0.9459296020379108,54489.564999999995,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,9.459296020379108,67.5,83.33333333333333,65.0
전라북도,2018,0.2439924417258117,55221.867999999995,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,2.439924417258117,67.5,83.33333333333333,65.0
전라북도,2019,0.5319935105416593,56458.982,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,5.319935105416594,67.5,83.33333333333333,65.0
전라북도,2020,0.6133757113203941,56361.767,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,6.1337571132039415,67.5,83.33333333333333,65.0
전라북도,2021,1.4258973114896134,58223.882,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,14.258973114896135,67.5,83.33333333333333,65.0
전라북도,2022,0.2786528542686536,58988.749,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,2.7865285426865363,67.5,83.33333333333333,65.0
전라북도,2023,0.0709655746319759,58845.641,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,0.709655746319759,67.5,83.33333333333333,65.0
전라북도,2024,0.6876745545849223,59017.50399999999,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,6.876745545849223,67.5,83.33333333333333,65.0
전라북도,2025,0.8167421346397368,14083.627,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,8.167421346397369,67.5,83.33333333333333,65.0
전라남도,1997,4.9573747861226485,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,49.57374786122649,67.5,83.33333333333333,65.0
전라남도,1998,4.584375764147996,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,45.84375764147996,67.5,83.33333333333333,65.0
전라남도,1999,5.28959113895846,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,52.8959113895846,67.5,83.33333333333333,65.0
전라남도,2000,6.07634999572621,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,60.763499957262106,67.5,83.33333333333333,65.0
전라남도,2001,4.6559660175268585,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,46.55966017526858,67.5,83.33333333333333,65.0
전라남도,2002,3.741390642430394,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,37.413906424303946,67.5,83.33333333333333,65.0
전라남도,2003,5.303271028623634,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,53.03271028623634,67.5,83.33333333333333,65.0
전라남도,2004,4.171377748400696,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,41.713777484006954,67.5,83.33333333333333,65.0
전라남도,2005,4.339382577837082,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,43.39382577837082,67.5,83.33333333333333,65.0
전라남도,2006,4.060577716995547,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,40.605777169955466,67.5,83.33333333333333,65.0
전라남도,2007,5.160650980056564,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,51.60650980056565,67.5,83.33333333333333,65.0
전라남도,2008,4.927417912538517,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,49.27417912538517,67.5,83.33333333333333,65.0
전라남도,2009,5.1426774107360025,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,51.426774107360025,67.5,83.33333333333333,65.0
전라남도,2010,5.64299077542822,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,56.4299077542822,67.5,83.33333333333333,65.0
전라남도,2011,4.612994755088776,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,46.12994755088776,67.5,83.33333333333333,65.0
전라남도,2012,4.077024103378149,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,40.770241033781495,67.5,83.33333333333333,65.0
전라남도,2013,4.7009729331035,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,47.009729331035004,67.5,83.33333333333333,65.0
전라남도,2014,4.70888682398528,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,47.0888682398528,67.5,83.33333333333333,65.0
전라남도,2015,0.2781887719803628,78147.057,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,2.781887719803628,67.5,83.33333333333333,65.0
전라남도,2016,0.9863460783439616,79506.835,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,9.863460783439615,67.5,83.33333333333333,65.0
전라남도,2017,1.3393766782315382,80385.321,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,13.393766782315382,67.5,83.33333333333333,65.0
전라남도,2018,0.4479811586271762,80900.123,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,4.479811586271762,67.5,83.33333333333333,65.0
전라남도,2019,0.6652760122518564,82491.753,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,6.652760122518564,67.5,83.33333333333333,65.0
전라남도,2020,0.5298923632306827,81298.602,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,5.298923632306827,67.5,83.33333333333333,65.0
전라남도,2021,0.7314560812244415,84905.88999999998,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,7.314560812244415,67.5,83.33333333333333,65.0
전라남도,2022,0.0097065929552206,84275.133,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,0.097065929552206,67.5,83.33333333333333,65.0
전라남도,2023,0.3399861680533089,85319.02100000001,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,3.399861680533089,67.5,83.33333333333333,65.0
전라남도,2024,0.3782420144218629,87902.65299999999,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,3.782420144218629,67.5,83.33333333333333,65.0
전라남도,2025,0.791758673372429,20985.325,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,7.91758673372429,67.5,83.33333333333333,65.0
경상북도,1997,2.7361006615891417,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,27.361006615891416,67.5,83.33333333333333,65.0
경상북도,1998,6.40082915461029,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,64.0082915461029,67.5,83.33333333333333,65.0
경상북도,1999,5.5169618430273,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,55.169618430273,67.5,83.33333333333333,65.0
경상북도,2000,3.8106710094514873,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,38.106710094514874,67.5,83.33333333333333,65.0
경상북도,2001,5.3275707028230785,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,53.275707028230784,67.5,83.33333333333333,65.0
경상북도,2002,5.5875841711023195,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,55.8758417110232,67.5,83.33333333333333,65.0
경상북도,2003,4.716769426447038,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,47.16769426447038,67.5,83.33333333333333,65.0
경상북도,2004,4.435087026137528,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,44.35087026137528,67.5,83.33333333333333,65.0
경상북도,2005,3.650903121796669,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,36.509031217966694,67.5,83.33333333333333,65.0
경상북도,2006,5.053380319520038,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,50.53380319520038,67.5,83.33333333333333,65.0
경상북도,2007,5.167123134768031,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,51.671231347680305,67.5,83.33333333333333,65.0
경상북도,2008,3.692299360369196,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,36.922993603691964,67.5,83.33333333333333,65.0
경상북도,2009,4.9655360815254905,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,49.65536081525491,67.5,83.33333333333333,65.0
경상북도,2010,4.473944682875472,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,44.73944682875472,67.5,83.33333333333333,65.0
경상북도,2011,5.331560440063656,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,53.31560440063656,67.5,83.33333333333333,65.0
경상북도,2012,5.830732305854945,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,58.30732305854945,67.5,83.33333333333333,65.0
경상북도,2013,5.1363496101581925,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,51.36349610158192,67.5,83.33333333333333,65.0
경상북도,2014,4.404561159644859,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,44.045611596448595,67.5,83.33333333333333,65.0
경상북도,2015,0.7884520287777388,113620.74,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,7.884520287777388,67.5,83.33333333333333,65.0
경상북도,2016,1.0831140212789503,114425.351,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,10.831140212789503,67.5,83.33333333333333,65.0
경상북도,2017,0.8756485051477504,114123.635,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,8.756485051477505,67.5,83.33333333333333,65.0
경상북도,2018,0.5962693809373234,114346.846,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,5.962693809373234,67.5,83.33333333333333,65.0
경상북도,2019,0.7760380291930423,115485.514,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,7.7603802919304234,67.5,83.33333333333333,65.0
경상북도,2020,1.3166229393179032,112072.884,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,13.166229393179032,67.5,83.33333333333333,65.0
경상북도,2021,0.9991074359266084,114892.653,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,9.991074359266085,67.5,83.33333333333333,65.0
경상북도,2022,0.7994700472476899,115612.472,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,7.994700472476898,67.5,83.33333333333333,65.0
경상북도,2023,0.6303694540508928,119278.381,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,6.303694540508928,67.5,83.33333333333333,65.0
경상북도,2024,0.9899811377481288,120354.514,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,9.899811377481289,67.5,83.33333333333333,65.0
경상북도,2025,0.6809829441695263,29487.048,KOSIS_GDP,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,6.809829441695263,67.5,83.33333333333333,65.0
경상남도,1997,4.938049451988161,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,49.38049451988161,67.5,83.33333333333333,65.0
경상남도,1998,4.810253446145252,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,48.10253446145252,67.5,83.33333333333333,65.0
경상남도,1999,3.8329026832772186,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,38.329026832772186,67.5,83.33333333333333,65.0
경상남도,2000,3.4492264213015167,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,34.49226421301517,67.5,83.33333333333333,65.0
경상남도,2001,4.709858198172624,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,47.09858198172624,67.5,83.33333333333333,65.0
경상남도,2002,6.293105658791096,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,62.93105658791096,67.5,83.33333333333333,65.0
경상남도,2003,4.423947034895083,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,44.23947034895083,67.5,83.33333333333333,65.0
경상남도,2004,3.9240113280508737,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,39.24011328050874,67.5,83.33333333333333,65.0
경상남도,2005,2.784066766462965,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,27.84066766462965,67.5,83.33333333333333,65.0
경상남도,2006,5.518062241341738,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,55.18062241341738,67.5,83.33333333333333,65.0
경상남도,2007,5.715146185098186,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,57.15146185098186,67.5,83.33333333333333,65.0
경상남도,2008,3.898596105584776,,NAVIS,pessimistic,3.5,1500.0,120.0,0.0,3.5,3.5,4.0,38.98596105584776,67.5,83.33333333333333,65.0
