year,region_code,region,fiscal_autonomy_ratio,fiscal_independence_ratio,data_type,source
2021,21,부산광역시,0.461,0.0,재정자립도,KOSIS
2021,22,대구광역시,0.489,0.0,재정자립도,KOSIS
2021,22,대구광역시,0.446,0.0,재정자립도,KOSIS
2021,23,인천광역시,0.561,0.0,재정자립도,KOSIS
2021,23,인천광역시,0.503,0.0,재정자립도,KOSIS
2021,24,광주광역시,0.445,0.0,재정자립도,KOSIS
2021,24,광주광역시,0.408,0.0,재정자립도,KOSIS
2021,25,대전광역시,0.451,0.0,재정자립도,KOSIS
2021,25,대전광역시,0.39899999999999997,0.0,재정자립도,KOSIS
2021,26,울산광역시,0.544,0.0,재정자립도,KOSIS
2021,26,울산광역시,0.496,0.0,재정자립도,KOSIS
2021,29,세종특별자치시,0.64,0.0,재정자립도,KOSIS
2021,29,세종특별자치시,0.588,0.0,재정자립도,KOSIS
2021,31,경기도,0.637,0.0,재정자립도,KOSIS
2021,31,경기도,0.573,0.0,재정자립도,KOSIS
2021,32,강원도,0.28300000000000003,0.0,재정자립도,KOSIS
2021,32,강원도,0.245,0.0,재정자립도,KOSIS
2021,33,충청북도,0.32899999999999996,0.0,재정자립도,KOSIS
2021,33,충청북도,0.28300000000000003,0.0,재정자립도,KOSIS
2021,34,충청남도,0.369,0.0,재정자립도,KOSIS
2021,34,충청남도,0.32299999999999995,0.0,재정자립도,KOSIS
2021,35,전라북도,0.27699999999999997,0.0,재정자립도,KOSIS
2021,35,전라북도,0.231,0.0,재정자립도,KOSIS
2021,36,전라남도,0.27,0.0,재정자립도,KOSIS
2021,36,전라남도,0.222,0.0,재정자립도,KOSIS
2021,37,경상북도,0.298,0.0,재정자립도,KOSIS
2021,37,경상북도,0.249,0.0,재정자립도,KOSIS
2021,38,경상남도,0.389,0.0,재정자립도,KOSIS
2021,38,경상남도,0.335,0.0,재정자립도,KOSIS
2021,39,제주특별자치도,0.387,0.0,재정자립도,KOSIS
2021,39,제주특별자치도,0.327,0.0,재정자립도,KOSIS
2021,00,전국,0.0,0.708,재정자주도,KOSIS
2021,00,전국,0.0,0.657,재정자주도,KOSIS
2021,11,서울특별시,0.0,0.826,재정자주도,KOSIS
2021,11,서울특별시,0.0,0.7759999999999999,재정자주도,KOSIS
2021,21,부산광역시,0.0,0.622,재정자주도,KOSIS
2021,21,부산광역시,0.0,0.584,재정자주도,KOSIS
2021,22,대구광역시,0.0,0.644,재정자주도,KOSIS
2021,22,대구광역시,0.0,0.602,재정자주도,KOSIS
2021,23,인천광역시,0.0,0.684,재정자주도,KOSIS
2021,23,인천광역시,0.0,0.627,재정자주도,KOSIS
2021,24,광주광역시,0.0,0.643,재정자주도,KOSIS
2021,24,광주광역시,0.0,0.607,재정자주도,KOSIS
2021,25,대전광역시,0.0,0.653,재정자주도,KOSIS
2021,25,대전광역시,0.0,0.601,재정자주도,KOSIS
2021,26,울산광역시,0.0,0.7,재정자주도,KOSIS
2021,26,울산광역시,0.0,0.652,재정자주도,KOSIS
2021,29,세종특별자치시,0.0,0.71,재정자주도,KOSIS
2021,29,세종특별자치시,0.0,0.6579999999999999,재정자주도,KOSIS
2021,31,경기도,0.0,0.737,재정자주도,KOSIS
2021,31,경기도,0.0,0.672,재정자주도,KOSIS
2021,32,강원도,0.0,0.7140000000000001,재정자주도,KOSIS
2021,32,강원도,0.0,0.675,재정자주도,KOSIS
2021,33,충청북도,0.0,0.6779999999999999,재정자주도,KOSIS
2021,33,충청북도,0.0,0.632,재정자주도,KOSIS
2021,34,충청남도,0.0,0.69,재정자주도,KOSIS
2021,34,충청남도,0.0,0.644,재정자주도,KOSIS
2021,35,전라북도,0.0,0.654,재정자주도,KOSIS
2021,35,전라북도,0.0,0.608,재정자주도,KOSIS
2021,36,전라남도,0.0,0.679,재정자주도,KOSIS
2021,36,전라남도,0.0,0.631,재정자주도,KOSIS
2021,37,경상북도,0.0,0.69,재정자주도,KOSIS
2021,37,경상북도,0.0,0.6409999999999999,재정자주도,KOSIS
2021,38,경상남도,0.0,0.6829999999999999,재정자주도,KOSIS
2021,38,경상남도,0.0,0.629,재정자주도,KOSIS
2021,39,제주특별자치도,0.0,0.6859999999999999,재정자주도,KOSIS
2021,39,제주특별자치도,0.0,0.625,재정자주도,KOSIS
2022,00,전국,0.499,0.0,재정자립도,KOSIS
2022,00,전국,0.45299999999999996,0.0,재정자립도,KOSIS
2022,11,서울특별시,0.809,0.0,재정자립도,KOSIS
2022,11,서울특별시,0.763,0.0,재정자립도,KOSIS
2022,21,부산광역시,0.537,0.0,재정자립도,KOSIS
2022,21,부산광역시,0.469,0.0,재정자립도,KOSIS
2022,22,대구광역시,0.511,0.0,재정자립도,KOSIS
2022,22,대구광역시,0.479,0.0,재정자립도,KOSIS
2022,23,인천광역시,0.5770000000000001,0.0,재정자립도,KOSIS
2022,23,인천광역시,0.528,0.0,재정자립도,KOSIS
2022,24,광주광역시,0.46,0.0,재정자립도,KOSIS
2022,24,광주광역시,0.41100000000000003,0.0,재정자립도,KOSIS
2022,25,대전광역시,0.46799999999999997,0.0,재정자립도,KOSIS
2022,25,대전광역시,0.424,0.0,재정자립도,KOSIS
2022,26,울산광역시,0.547,0.0,재정자립도,KOSIS
2022,26,울산광역시,0.48700000000000004,0.0,재정자립도,KOSIS
2022,29,세종특별자치시,0.6579999999999999,0.0,재정자립도,KOSIS
2022,29,세종특별자치시,0.569,0.0,재정자립도,KOSIS
2022,31,경기도,0.6629999999999999,0.0,재정자립도,KOSIS
2022,31,경기도,0.616,0.0,재정자립도,KOSIS
2022,32,강원도,0.276,0.0,재정자립도,KOSIS
2022,32,강원도,0.247,0.0,재정자립도,KOSIS
2022,33,충청북도,0.34700000000000003,0.0,재정자립도,KOSIS
2022,33,충청북도,0.302,0.0,재정자립도,KOSIS
2022,34,충청남도,0.37,0.0,재정자립도,KOSIS
2022,34,충청남도,0.331,0.0,재정자립도,KOSIS
2022,35,전라북도,0.281,0.0,재정자립도,KOSIS
2022,35,전라북도,0.23800000000000002,0.0,재정자립도,KOSIS
2022,36,전라남도,0.28300000000000003,0.0,재정자립도,KOSIS
2022,36,전라남도,0.242,0.0,재정자립도,KOSIS
2022,37,경상북도,0.3,0.0,재정자립도,KOSIS
2022,37,경상북도,0.256,0.0,재정자립도,KOSIS
2022,38,경상남도,0.375,0.0,재정자립도,KOSIS
2022,38,경상남도,0.32799999999999996,0.0,재정자립도,KOSIS
2022,39,제주특별자치도,0.371,0.0,재정자립도,KOSIS
2022,39,제주특별자치도,0.327,0.0,재정자립도,KOSIS
2022,00,전국,0.0,0.7340000000000001,재정자주도,KOSIS
2022,00,전국,0.0,0.688,재정자주도,KOSIS
2022,11,서울특별시,0.0,0.8320000000000001,재정자주도,KOSIS
2022,11,서울특별시,0.0,0.7859999999999999,재정자주도,KOSIS
2022,21,부산광역시,0.0,0.6629999999999999,재정자주도,KOSIS
2022,21,부산광역시,0.0,0.596,재정자주도,KOSIS
2022,22,대구광역시,0.0,0.68,재정자주도,KOSIS
2022,22,대구광역시,0.0,0.648,재정자주도,KOSIS
2022,23,인천광역시,0.0,0.7140000000000001,재정자주도,KOSIS
2022,23,인천광역시,0.0,0.665,재정자주도,KOSIS
2022,24,광주광역시,0.0,0.6729999999999999,재정자주도,KOSIS
2022,24,광주광역시,0.0,0.624,재정자주도,KOSIS
2022,25,대전광역시,0.0,0.685,재정자주도,KOSIS
2022,25,대전광역시,0.0,0.64,재정자주도,KOSIS
2022,26,울산광역시,0.0,0.726,재정자주도,KOSIS
2022,26,울산광역시,0.0,0.667,재정자주도,KOSIS
2022,29,세종특별자치시,0.0,0.7240000000000001,재정자주도,KOSIS
2022,29,세종특별자치시,0.0,0.634,재정자주도,KOSIS
2022,31,경기도,0.0,0.754,재정자주도,KOSIS
2022,31,경기도,0.0,0.7070000000000001,재정자주도,KOSIS
2022,32,강원도,0.0,0.745,재정자주도,KOSIS
2022,32,강원도,0.0,0.716,재정자주도,KOSIS
2022,33,충청북도,0.0,0.72,재정자주도,KOSIS
2022,33,충청북도,0.0,0.675,재정자주도,KOSIS
2022,34,충청남도,0.0,0.711,재정자주도,KOSIS
2022,34,충청남도,0.0,0.6709999999999999,재정자주도,KOSIS
2022,35,전라북도,0.0,0.698,재정자주도,KOSIS
2022,35,전라북도,0.0,0.655,재정자주도,KOSIS
2022,36,전라남도,0.0,0.716,재정자주도,KOSIS
2022,36,전라남도,0.0,0.675,재정자주도,KOSIS
2022,37,경상북도,0.0,0.735,재정자주도,KOSIS
2022,37,경상북도,0.0,0.691,재정자주도,KOSIS
2022,38,경상남도,0.0,0.698,재정자주도,KOSIS
2022,38,경상남도,0.0,0.6509999999999999,재정자주도,KOSIS
2022,39,제주특별자치도,0.0,0.705,재정자주도,KOSIS
2022,39,제주특별자치도,0.0,0.6609999999999999,재정자주도,KOSIS
2023,00,전국,0.501,0.0,재정자립도,KOSIS
2023,00,전국,0.45,0.0,재정자립도,KOSIS
2023,11,서울특별시,0.812,0.0,재정자립도,KOSIS
2023,11,서울특별시,0.754,0.0,재정자립도,KOSIS
2023,21,부산광역시,0.532,0.0,재정자립도,KOSIS
2023,21,부산광역시,0.46,0.0,재정자립도,KOSIS
2023,22,대구광역시,0.523,0.0,재정자립도,KOSIS
2023,22,대구광역시,0.474,0.0,재정자립도,KOSIS
2023,23,인천광역시,0.596,0.0,재정자립도,KOSIS
2023,23,인천광역시,0.524,0.0,재정자립도,KOSIS
2023,24,광주광역시,0.462,0.0,재정자립도,KOSIS
2023,24,광주광역시,0.423,0.0,재정자립도,KOSIS
2023,25,대전광역시,0.46399999999999997,0.0,재정자립도,KOSIS
2023,25,대전광역시,0.423,0.0,재정자립도,KOSIS
2023,26,울산광역시,0.5660000000000001,0.0,재정자립도,KOSIS
2023,26,울산광역시,0.498,0.0,재정자립도,KOSIS
2023,29,세종특별자치시,0.6970000000000001,0.0,재정자립도,KOSIS
2023,29,세종특별자치시,0.5720000000000001,0.0,재정자립도,KOSIS
2023,31,경기도,0.657,0.0,재정자립도,KOSIS
2023,31,경기도,0.605,0.0,재정자립도,KOSIS
2023,32,강원도,0.294,0.0,재정자립도,KOSIS
2023,32,강원도,0.254,0.0,재정자립도,KOSIS
2023,33,충청북도,0.36200000000000004,0.0,재정자립도,KOSIS
2023,33,충청북도,0.321,0.0,재정자립도,KOSIS
2023,34,충청남도,0.379,0.0,재정자립도,KOSIS
2023,34,충청남도,0.336,0.0,재정자립도,KOSIS
2023,35,전라북도,0.27899999999999997,0.0,재정자립도,KOSIS
2023,35,전라북도,0.23800000000000002,0.0,재정자립도,KOSIS
2023,36,전라남도,0.287,0.0,재정자립도,KOSIS
2023,36,전라남도,0.239,0.0,재정자립도,KOSIS
2023,37,경상북도,0.297,0.0,재정자립도,KOSIS
2023,37,경상북도,0.253,0.0,재정자립도,KOSIS
2023,38,경상남도,0.38799999999999996,0.0,재정자립도,KOSIS
2023,38,경상남도,0.337,0.0,재정자립도,KOSIS
2023,39,제주특별자치도,0.369,0.0,재정자립도,KOSIS
2023,39,제주특별자치도,0.33299999999999996,0.0,재정자립도,KOSIS
2023,00,전국,0.0,0.741,재정자주도,KOSIS
2023,00,전국,0.0,0.69,재정자주도,KOSIS
2023,11,서울특별시,0.0,0.83,재정자주도,KOSIS
2023,11,서울특별시,0.0,0.772,재정자주도,KOSIS
2023,21,부산광역시,0.0,0.657,재정자주도,KOSIS
2023,21,부산광역시,0.0,0.585,재정자주도,KOSIS
2023,22,대구광역시,0.0,0.696,재정자주도,KOSIS
2023,22,대구광역시,0.0,0.647,재정자주도,KOSIS
2023,23,인천광역시,0.0,0.722,재정자주도,KOSIS
2023,23,인천광역시,0.0,0.65,재정자주도,KOSIS
2023,24,광주광역시,0.0,0.6890000000000001,재정자주도,KOSIS
2023,24,광주광역시,0.0,0.6509999999999999,재정자주도,KOSIS
2023,25,대전광역시,0.0,0.687,재정자주도,KOSIS
2023,25,대전광역시,0.0,0.6459999999999999,재정자주도,KOSIS
2023,26,울산광역시,0.0,0.748,재정자주도,KOSIS
2023,26,울산광역시,0.0,0.68,재정자주도,KOSIS
2023,29,세종특별자치시,0.0,0.7609999999999999,재정자주도,KOSIS
2023,29,세종특별자치시,0.0,0.635,재정자주도,KOSIS
2023,31,경기도,0.0,0.743,재정자주도,KOSIS
2023,31,경기도,0.0,0.691,재정자주도,KOSIS
2023,32,강원도,0.0,0.768,재정자주도,KOSIS
2023,32,강원도,0.0,0.728,재정자주도,KOSIS
2023,33,충청북도,0.0,0.728,재정자주도,KOSIS
2023,33,충청북도,0.0,0.6859999999999999,재정자주도,KOSIS
2023,34,충청남도,0.0,0.726,재정자주도,KOSIS
2023,34,충청남도,0.0,0.6829999999999999,재정자주도,KOSIS
2023,35,전라북도,0.0,0.711,재정자주도,KOSIS
2023,35,전라북도,0.0,0.6709999999999999,재정자주도,KOSIS
2023,36,전라남도,0.0,0.725,재정자주도,KOSIS
2023,36,전라남도,0.0,0.677,재정자주도,KOSIS
2023,37,경상북도,0.0,0.75,재정자주도,KOSIS
2023,37,경상북도,0.0,0.7070000000000001,재정자주도,KOSIS
2023,38,경상남도,0.0,0.722,재정자주도,KOSIS
2023,38,경상남도,0.0,0.6709999999999999,재정자주도,KOSIS
2023,39,제주특별자치도,0.0,0.737,재정자주도,KOSIS
2023,39,제주특별자치도,0.0,0.701,재정자주도,KOSIS
2024,00,전국,0.486,0.0,재정자립도,KOSIS
2024,00,전국,0.433,0.0,재정자립도,KOSIS
2024,11,서울특별시,0.7979999999999999,0.0,재정자립도,KOSIS
2024,11,서울특별시,0.74,0.0,재정자립도,KOSIS
2024,21,부산광역시,0.514,0.0,재정자립도,KOSIS
2024,21,부산광역시,0.451,0.0,재정자립도,KOSIS
2024,22,대구광역시,0.47600000000000003,0.0,재정자립도,KOSIS
2024,22,대구광역시,0.44299999999999995,0.0,재정자립도,KOSIS
2024,23,인천광역시,0.5489999999999999,0.0,재정자립도,KOSIS
2024,23,인천광역시,0.496,0.0,재정자립도,KOSIS
2024,24,광주광역시,0.42700000000000005,0.0,재정자립도,KOSIS
2024,24,광주광역시,0.40700000000000003,0.0,재정자립도,KOSIS
2024,25,대전광역시,0.45299999999999996,0.0,재정자립도,KOSIS
2024,25,대전광역시,0.41700000000000004,0.0,재정자립도,KOSIS
2024,26,울산광역시,0.517,0.0,재정자립도,KOSIS
2024,26,울산광역시,0.46299999999999997,0.0,재정자립도,KOSIS
2024,29,세종특별자치시,0.638,0.0,재정자립도,KOSIS
2024,29,세종특별자치시,0.575,0.0,재정자립도,KOSIS
2024,31,경기도,0.627,0.0,재정자립도,KOSIS
2024,31,경기도,0.551,0.0,재정자립도,KOSIS
2024,32,강원도,0.289,0.0,재정자립도,KOSIS
2024,32,강원도,0.252,0.0,재정자립도,KOSIS
2024,33,충청북도,0.34299999999999997,0.0,재정자립도,KOSIS
2024,33,충청북도,0.304,0.0,재정자립도,KOSIS
2024,34,충청남도,0.376,0.0,재정자립도,KOSIS
2024,34,충청남도,0.324,0.0,재정자립도,KOSIS
2024,35,전라북도,0.273,0.0,재정자립도,KOSIS
2024,35,전라북도,0.235,0.0,재정자립도,KOSIS
2024,36,전라남도,0.26899999999999996,0.0,재정자립도,KOSIS
2024,36,전라남도,0.244,0.0,재정자립도,KOSIS
2024,37,경상북도,0.298,0.0,재정자립도,KOSIS
2024,37,경상북도,0.24600000000000002,0.0,재정자립도,KOSIS
2024,38,경상남도,0.392,0.0,재정자립도,KOSIS
2024,38,경상남도,0.336,0.0,재정자립도,KOSIS
2024,39,제주특별자치도,0.384,0.0,재정자립도,KOSIS
2024,39,제주특별자치도,0.34,0.0,재정자립도,KOSIS
2024,00,전국,0.0,0.7090000000000001,재정자주도,KOSIS
2024,00,전국,0.0,0.657,재정자주도,KOSIS
2024,11,서울특별시,0.0,0.812,재정자주도,KOSIS
2024,11,서울특별시,0.0,0.754,재정자주도,KOSIS
2024,21,부산광역시,0.0,0.632,재정자주도,KOSIS
2024,21,부산광역시,0.0,0.569,재정자주도,KOSIS
2024,22,대구광역시,0.0,0.66,재정자주도,KOSIS
2024,22,대구광역시,0.0,0.628,재정자주도,KOSIS
2024,23,인천광역시,0.0,0.664,재정자주도,KOSIS
2024,23,인천광역시,0.0,0.611,재정자주도,KOSIS
2024,24,광주광역시,0.0,0.627,재정자주도,KOSIS
2024,24,광주광역시,0.0,0.607,재정자주도,KOSIS
2024,25,대전광역시,0.0,0.6409999999999999,재정자주도,KOSIS
2024,25,대전광역시,0.0,0.604,재정자주도,KOSIS
2024,26,울산광역시,0.0,0.727,재정자주도,KOSIS
2024,26,울산광역시,0.0,0.6729999999999999,재정자주도,KOSIS
2024,29,세종특별자치시,0.0,0.72,재정자주도,KOSIS
2024,29,세종특별자치시,0.0,0.6579999999999999,재정자주도,KOSIS
2024,31,경기도,0.0,0.708,재정자주도,KOSIS
2024,31,경기도,0.0,0.632,재정자주도,KOSIS
2024,32,강원도,0.0,0.737,재정자주도,KOSIS
2024,32,강원도,0.0,0.701,재정자주도,KOSIS
2024,33,충청북도,0.0,0.6759999999999999,재정자주도,KOSIS
2024,33,충청북도,0.0,0.637,재정자주도,KOSIS
2024,34,충청남도,0.0,0.706,재정자주도,KOSIS
2024,34,충청남도,0.0,0.654,재정자주도,KOSIS
2024,35,전라북도,0.0,0.675,재정자주도,KOSIS
2024,35,전라북도,0.0,0.637,재정자주도,KOSIS
2024,36,전라남도,0.0,0.6859999999999999,재정자주도,KOSIS
2024,36,전라남도,0.0,0.662,재정자주도,KOSIS
2024,37,경상북도,0.0,0.715,재정자주도,KOSIS
2024,37,경상북도,0.0,0.662,재정자주도,KOSIS
2024,38,경상남도,0.0,0.713,재정자주도,KOSIS
2024,38,경상남도,0.0,0.657,재정자주도,KOSIS
2024,39,제주특별자치도,0.0,0.7140000000000001,재정자주도,KOSIS
2024,39,제주특별자치도,0.0,0.67,재정자주도,KOSIS
2025,00,전국,0.486,0.0,재정자립도,KOSIS
2025,00,전국,0.43200000000000005,0.0,재정자립도,KOSIS
2025,11,서울특별시,0.7909999999999999,0.0,재정자립도,KOSIS
2025,11,서울특별시,0.736,0.0,재정자립도,KOSIS
2025,21,부산광역시,0.486,0.0,재정자립도,KOSIS
2025,21,부산광역시,0.42700000000000005,0.0,재정자립도,KOSIS
2025,22,대구광역시,0.467,0.0,재정자립도,KOSIS
2025,22,대구광역시,0.419,0.0,재정자립도,KOSIS
2025,23,인천광역시,0.556,0.0,재정자립도,KOSIS
2025,23,인천광역시,0.49200000000000005,0.0,재정자립도,KOSIS
2025,24,광주광역시,0.42,0.0,재정자립도,KOSIS
2025,24,광주광역시,0.39799999999999996,0.0,재정자립도,KOSIS
2025,25,대전광역시,0.451,0.0,재정자립도,KOSIS
2025,25,대전광역시,0.41100000000000003,0.0,재정자립도,KOSIS
2025,26,울산광역시,0.529,0.0,재정자립도,KOSIS
2025,26,울산광역시,0.461,0.0,재정자립도,KOSIS
2025,29,세종특별자치시,0.627,0.0,재정자립도,KOSIS
2025,29,세종특별자치시,0.5429999999999999,0.0,재정자립도,KOSIS
2025,31,경기도,0.628,0.0,재정자립도,KOSIS
2025,31,경기도,0.557,0.0,재정자립도,KOSIS
2025,32,강원도,0.29,0.0,재정자립도,KOSIS
2025,32,강원도,0.257,0.0,재정자립도,KOSIS
2025,33,충청북도,0.369,0.0,재정자립도,KOSIS
2025,33,충청북도,0.318,0.0,재정자립도,KOSIS
2025,34,충청남도,0.368,0.0,재정자립도,KOSIS
2025,34,충청남도,0.322,0.0,재정자립도,KOSIS
2025,35,전라북도,0.271,0.0,재정자립도,KOSIS
2025,35,전라북도,0.23600000000000002,0.0,재정자립도,KOSIS
2025,36,전라남도,0.271,0.0,재정자립도,KOSIS
2025,36,전라남도,0.237,0.0,재정자립도,KOSIS
2025,37,경상북도,0.31,0.0,재정자립도,KOSIS
2025,37,경상북도,0.243,0.0,재정자립도,KOSIS
2025,38,경상남도,0.392,0.0,재정자립도,KOSIS
2025,38,경상남도,0.34299999999999997,0.0,재정자립도,KOSIS
2025,39,제주특별자치도,0.395,0.0,재정자립도,KOSIS
2025,39,제주특별자치도,0.331,0.0,재정자립도,KOSIS
2025,00,전국,0.0,0.703,재정자주도,KOSIS
2025,00,전국,0.0,0.649,재정자주도,KOSIS
2025,11,서울특별시,0.0,0.802,재정자주도,KOSIS
2025,11,서울특별시,0.0,0.747,재정자주도,KOSIS
2025,21,부산광역시,0.0,0.614,재정자주도,KOSIS
2025,21,부산광역시,0.0,0.555,재정자주도,KOSIS
2025,22,대구광역시,0.0,0.648,재정자주도,KOSIS
2025,22,대구광역시,0.0,0.6,재정자주도,KOSIS
2025,23,인천광역시,0.0,0.6679999999999999,재정자주도,KOSIS
2025,23,인천광역시,0.0,0.603,재정자주도,KOSIS
2025,24,광주광역시,0.0,0.605,재정자주도,KOSIS
2025,24,광주광역시,0.0,0.583,재정자주도,KOSIS
2025,25,대전광역시,0.0,0.638,재정자주도,KOSIS
2025,25,대전광역시,0.0,0.598,재정자주도,KOSIS
2025,26,울산광역시,0.0,0.73,재정자주도,KOSIS
2025,26,울산광역시,0.0,0.662,재정자주도,KOSIS
2025,29,세종특별자치시,0.0,0.7070000000000001,재정자주도,KOSIS
2025,29,세종특별자치시,0.0,0.623,재정자주도,KOSIS
2025,31,경기도,0.0,0.703,재정자주도,KOSIS
2025,31,경기도,0.0,0.632,재정자주도,KOSIS
2025,32,강원도,0.0,0.7390000000000001,재정자주도,KOSIS
2025,32,강원도,0.0,0.706,재정자주도,KOSIS
2025,33,충청북도,0.0,0.696,재정자주도,KOSIS
2025,33,충청북도,0.0,0.6459999999999999,재정자주도,KOSIS
2025,34,충청남도,0.0,0.6829999999999999,재정자주도,KOSIS
2025,34,충청남도,0.0,0.637,재정자주도,KOSIS
2025,35,전라북도,0.0,0.653,재정자주도,KOSIS
2025,35,전라북도,0.0,0.619,재정자주도,KOSIS
2025,36,전라남도,0.0,0.6829999999999999,재정자주도,KOSIS
2025,36,전라남도,0.0,0.648,재정자주도,KOSIS
2025,37,경상북도,0.0,0.723,재정자주도,KOSIS
2025,37,경상북도,0.0,0.6559999999999999,재정자주도,KOSIS
2025,38,경상남도,0.0,0.7070000000000001,재정자주도,KOSIS
2025,38,경상남도,0.0,0.6579999999999999,재정자주도,KOSIS
2025,39,제주특별자치도,0.0,0.708,재정자주도,KOSIS
2025,39,제주특별자치도,0.0,0.644,재정자주도,KOSIS
