id,stat_code,item_code,item_name,unit,cycle_type,raw_item_name,created_at
1623,104Y016,,외상채권대출,,Q,외상채권대출,2025-08-25 01:15:09
1624,104Y016,,주택자금,,A,주택자금,2025-08-25 01:15:09
1625,104Y016,,주택자금,,M,주택자금,2025-08-25 01:15:09
1626,104Y016,,주택자금,,Q,주택자금,2025-08-25 01:15:09
1627,104Y016,,시설자금,,A,시설자금,2025-08-25 01:15:09
1628,104Y016,,시설자금,,M,시설자금,2025-08-25 01:15:09
1629,104Y016,,시설자금,,Q,시설자금,2025-08-25 01:15:09
1630,104Y016,,기업구매자금대출,,A,기업구매자금대출,2025-08-25 01:15:09
1631,104Y016,,기업구매자금대출,,M,기업구매자금대출,2025-08-25 01:15:09
1632,104Y016,,기업구매자금대출,,Q,기업구매자금대출,2025-08-25 01:15:09
1633,104Y016,,수출산업설비자금,,A,수출산업설비자금,2025-08-25 01:15:09
1634,104Y016,,수출산업설비자금,,M,수출산업설비자금,2025-08-25 01:15:09
1635,104Y016,,수출산업설비자금,,Q,수출산업설비자금,2025-08-25 01:15:09
1636,104Y016,,재정자금,,A,재정자금,2025-08-25 01:15:09
1637,104Y016,,재정자금,,M,재정자금,2025-08-25 01:15:09
1638,104Y016,,재정자금,,Q,재정자금,2025-08-25 01:15:09
1639,104Y016,,시설자금,,A,시설자금,2025-08-25 01:15:09
1640,104Y016,,시설자금,,M,시설자금,2025-08-25 01:15:09
1641,104Y016,,시설자금,,Q,시설자금,2025-08-25 01:15:09
1642,104Y016,,운전자금,,A,운전자금,2025-08-25 01:15:09
1643,104Y016,,운전자금,,M,운전자금,2025-08-25 01:15:09
1644,104Y016,,운전자금,,Q,운전자금,2025-08-25 01:15:09
1645,104Y016,,농업자금,,A,농업자금,2025-08-25 01:15:09
1646,104Y016,,농업자금,,M,농업자금,2025-08-25 01:15:09
1647,104Y016,,농업자금,,Q,농업자금,2025-08-25 01:15:09
1648,104Y016,,시설자금,,A,시설자금,2025-08-25 01:15:09
1649,104Y016,,시설자금,,M,시설자금,2025-08-25 01:15:09
1650,104Y016,,시설자금,,Q,시설자금,2025-08-25 01:15:09
1651,104Y016,,중소기업자금,,A,중소기업자금,2025-08-25 01:15:09
1652,104Y016,,중소기업자금,,M,중소기업자금,2025-08-25 01:15:09
1653,104Y016,,중소기업자금,,Q,중소기업자금,2025-08-25 01:15:09
1654,104Y016,,시설자금,,A,시설자금 ,2025-08-25 01:15:09
1655,104Y016,,시설자금,,M,시설자금 ,2025-08-25 01:15:09
1656,104Y016,,시설자금,,Q,시설자금 ,2025-08-25 01:15:09
1657,104Y016,,수산자금,,A,수산자금,2025-08-25 01:15:09
1658,104Y016,,수산자금,,M,수산자금,2025-08-25 01:15:09
1659,104Y016,,수산자금,,Q,수산자금,2025-08-25 01:15:09
1660,104Y016,,시설자금,,A,시설자금,2025-08-25 01:15:09
1661,104Y016,,시설자금,,M,시설자금,2025-08-25 01:15:09
1662,104Y016,,시설자금,,Q,시설자금,2025-08-25 01:15:09
1663,104Y016,,차관자금,,A,차관자금,2025-08-25 01:15:09
1664,104Y016,,차관자금,,M,차관자금,2025-08-25 01:15:09
1665,104Y016,,차관자금,,Q,차관자금,2025-08-25 01:15:09
1666,104Y016,,시설자금,,A,시설자금,2025-08-25 01:15:09
1667,104Y016,,시설자금,,M,시설자금,2025-08-25 01:15:09
1668,104Y016,,시설자금,,Q,시설자금,2025-08-25 01:15:09
1669,104Y016,,축산자금,,A,축산자금,2025-08-25 01:15:09
1670,104Y016,,축산자금,,M,축산자금,2025-08-25 01:15:09
1671,104Y016,,축산자금,,Q,축산자금,2025-08-25 01:15:09
1672,104Y016,,시설자금,,A,시설자금,2025-08-25 01:15:09
1673,104Y016,,시설자금,,M,시설자금,2025-08-25 01:15:09
1674,104Y016,,시설자금,,Q,시설자금,2025-08-25 01:15:09
1675,104Y016,,국민투자기금,,A,국민투자기금,2025-08-25 01:15:09
1676,104Y016,,국민투자기금,,M,국민투자기금,2025-08-25 01:15:09
1677,104Y016,,국민투자기금,,Q,국민투자기금,2025-08-25 01:15:09
1678,104Y016,,시설자금,,A,시설자금,2025-08-25 01:15:09
1679,104Y016,,시설자금,,M,시설자금,2025-08-25 01:15:09
1680,104Y016,,시설자금,,Q,시설자금,2025-08-25 01:15:09
1681,111Y009,,비은행금융기관(말잔) 1),,A,비은행금융기관(말잔) 1) ,2025-08-25 01:15:10
1682,111Y009,,비은행금융기관(말잔) 1),,M,비은행금융기관(말잔) 1) ,2025-08-25 01:15:10
1683,111Y009,,비은행금융기관(말잔) 1),,Q,비은행금융기관(말잔) 1) ,2025-08-25 01:15:10
1684,111Y009,,종합금융회사,,A,종합금융회사,2025-08-25 01:15:10
1685,111Y009,,종합금융회사,,M,종합금융회사,2025-08-25 01:15:10
1686,111Y009,,종합금융회사,,Q,종합금융회사,2025-08-25 01:15:10
1687,111Y009,,자산운용회사 2),,A,자산운용회사 2),2025-08-25 01:15:10
1688,111Y009,,자산운용회사 2),,M,자산운용회사 2),2025-08-25 01:15:10
1689,111Y009,,자산운용회사 2),,Q,자산운용회사 2),2025-08-25 01:15:10
1690,111Y009,,신탁회사,,A,신탁회사,2025-08-25 01:15:10
1691,111Y009,,신탁회사,,M,신탁회사,2025-08-25 01:15:10
1692,111Y009,,신탁회사,,Q,신탁회사,2025-08-25 01:15:10
1693,111Y009,,상호저축은행,,A,상호저축은행,2025-08-25 01:15:10
1694,111Y009,,상호저축은행,,M,상호저축은행,2025-08-25 01:15:10
1695,111Y009,,상호저축은행,,Q,상호저축은행,2025-08-25 01:15:10
1696,111Y009,,신용협동조합,,A,신용협동조합,2025-08-25 01:15:10
1697,111Y009,,신용협동조합,,M,신용협동조합,2025-08-25 01:15:10
1698,111Y009,,신용협동조합,,Q,신용협동조합,2025-08-25 01:15:10
1699,111Y009,,상호금융,,A,상호금융,2025-08-25 01:15:10
1700,111Y009,,상호금융,,M,상호금융,2025-08-25 01:15:10
1701,111Y009,,상호금융,,Q,상호금융,2025-08-25 01:15:10
1702,111Y009,,새마을금고,,A,새마을금고,2025-08-25 01:15:10
1703,111Y009,,새마을금고,,M,새마을금고,2025-08-25 01:15:10
1704,111Y009,,새마을금고,,Q,새마을금고,2025-08-25 01:15:10
1705,111Y009,,생명보험 3),,A,생명보험 3),2025-08-25 01:15:10
1706,111Y009,,생명보험 3),,M,생명보험 3),2025-08-25 01:15:10
1707,111Y009,,생명보험 3),,Q,생명보험 3),2025-08-25 01:15:10
1708,111Y009,,기타 4),,A,기타 4),2025-08-25 01:15:10
1709,111Y009,,기타 4),,M,기타 4),2025-08-25 01:15:10
1710,111Y009,,기타 4),,Q,기타 4),2025-08-25 01:15:10
1711,141Y002,,원화예금,,A,원화예금,2025-08-25 01:15:14
1712,141Y002,,원화예금,,M,원화예금,2025-08-25 01:15:14
1713,141Y002,,원화예금,,Q,원화예금,2025-08-25 01:15:14
1714,141Y002,,요구불예금,,A,요구불예금,2025-08-25 01:15:14
1715,141Y002,,요구불예금,,M,요구불예금,2025-08-25 01:15:14
1716,141Y002,,요구불예금,,Q,요구불예금,2025-08-25 01:15:14
1717,141Y002,,당좌예금,,A,당좌예금,2025-08-25 01:15:14
1718,141Y002,,당좌예금,,M,당좌예금,2025-08-25 01:15:14
1719,141Y002,,당좌예금,,Q,당좌예금,2025-08-25 01:15:14
1720,141Y002,,보통예금,,A,보통예금,2025-08-25 01:15:14
1721,141Y002,,보통예금,,M,보통예금,2025-08-25 01:15:14
1722,141Y002,,보통예금,,Q,보통예금,2025-08-25 01:15:14
1723,141Y002,,별단예금,,A,별단예금,2025-08-25 01:15:14
1724,141Y002,,별단예금,,M,별단예금,2025-08-25 01:15:14
1725,141Y002,,별단예금,,Q,별단예금,2025-08-25 01:15:14
1726,141Y002,,저축성예금,,A,저축성예금,2025-08-25 01:15:14
1727,141Y002,,저축성예금,,M,저축성예금,2025-08-25 01:15:14
1728,141Y002,,저축성예금,,Q,저축성예금,2025-08-25 01:15:14
1729,141Y002,,정기예금,,A,정기예금,2025-08-25 01:15:14
1730,141Y002,,정기예금,,M,정기예금,2025-08-25 01:15:14
1731,141Y002,,정기예금,,Q,정기예금,2025-08-25 01:15:14
1732,141Y002,,정기적금,,A,정기적금,2025-08-25 01:15:14
1733,141Y002,,정기적금,,M,정기적금,2025-08-25 01:15:14
1734,141Y002,,정기적금,,Q,정기적금,2025-08-25 01:15:14
1735,141Y002,,저축예금,,A,저축예금,2025-08-25 01:15:14
1736,141Y002,,저축예금,,M,저축예금,2025-08-25 01:15:14
1737,141Y002,,저축예금,,Q,저축예금,2025-08-25 01:15:14
1738,141Y002,,전국,,A,전국,2025-08-25 01:15:14
1739,141Y002,,전국,,M,전국,2025-08-25 01:15:14
1740,141Y002,,전국,,Q,전국,2025-08-25 01:15:14
1741,141Y002,,서울,,A,서울,2025-08-25 01:15:14
1742,141Y002,,서울,,M,서울,2025-08-25 01:15:14
1743,141Y002,,서울,,Q,서울,2025-08-25 01:15:14
1744,141Y002,,부산,,A,부산,2025-08-25 01:15:14
1745,141Y002,,부산,,M,부산,2025-08-25 01:15:14
1746,141Y002,,부산,,Q,부산,2025-08-25 01:15:14
1747,141Y002,,대구,,A,대구,2025-08-25 01:15:14
1748,141Y002,,대구,,M,대구,2025-08-25 01:15:14
1749,141Y002,,대구,,Q,대구,2025-08-25 01:15:14
1750,141Y002,,인천,,A,인천,2025-08-25 01:15:14
1751,141Y002,,인천,,M,인천,2025-08-25 01:15:14
1752,141Y002,,인천,,Q,인천,2025-08-25 01:15:14
1753,141Y002,,광주,,A,광주,2025-08-25 01:15:14
1754,141Y002,,광주,,M,광주,2025-08-25 01:15:14
1755,141Y002,,광주,,Q,광주,2025-08-25 01:15:14
1756,141Y002,,대전,,A,대전,2025-08-25 01:15:14
1757,141Y002,,대전,,M,대전,2025-08-25 01:15:14
1758,141Y002,,대전,,Q,대전,2025-08-25 01:15:14
1759,141Y002,,울산,,A,울산,2025-08-25 01:15:14
1760,141Y002,,울산,,M,울산,2025-08-25 01:15:14
1761,141Y002,,울산,,Q,울산,2025-08-25 01:15:14
1762,141Y002,,경기,,A,경기,2025-08-25 01:15:14
1763,141Y002,,경기,,M,경기,2025-08-25 01:15:14
1764,141Y002,,경기,,Q,경기,2025-08-25 01:15:14
1765,141Y002,,강원,,A,강원,2025-08-25 01:15:14
1766,141Y002,,강원,,M,강원,2025-08-25 01:15:14
1767,141Y002,,강원,,Q,강원,2025-08-25 01:15:14
1768,141Y002,,충북,,A,충북,2025-08-25 01:15:14
1769,141Y002,,충북,,M,충북,2025-08-25 01:15:14
1770,141Y002,,충북,,Q,충북,2025-08-25 01:15:14
1771,141Y002,,충남,,A,충남,2025-08-25 01:15:14
1772,141Y002,,충남,,M,충남,2025-08-25 01:15:14
1773,141Y002,,충남,,Q,충남,2025-08-25 01:15:14
1774,141Y002,,전북,,A,전북,2025-08-25 01:15:14
1775,141Y002,,전북,,M,전북,2025-08-25 01:15:14
1776,141Y002,,전북,,Q,전북,2025-08-25 01:15:14
1777,141Y002,,전남,,A,전남,2025-08-25 01:15:14
1778,141Y002,,전남,,M,전남,2025-08-25 01:15:14
1779,141Y002,,전남,,Q,전남,2025-08-25 01:15:14
1780,141Y002,,경북,,A,경북,2025-08-25 01:15:14
1781,141Y002,,경북,,M,경북,2025-08-25 01:15:14
1782,141Y002,,경북,,Q,경북,2025-08-25 01:15:14
1783,141Y002,,경남,,A,경남,2025-08-25 01:15:14
1784,141Y002,,경남,,M,경남,2025-08-25 01:15:14
1785,141Y002,,경남,,Q,경남,2025-08-25 01:15:14
1786,141Y002,,제주,,A,제주,2025-08-25 01:15:14
1787,141Y002,,제주,,M,제주,2025-08-25 01:15:14
1788,141Y002,,제주,,Q,제주,2025-08-25 01:15:14
1789,141Y002,,세종,,A,세종,2025-08-25 01:15:14
1790,141Y002,,세종,,M,세종,2025-08-25 01:15:14
1791,141Y002,,세종,,Q,세종,2025-08-25 01:15:14
1792,141Y002,,예금은행,,A,예금은행,2025-08-25 01:15:14
1793,141Y002,,예금은행,,M,예금은행,2025-08-25 01:15:14
1794,141Y002,,예금은행,,Q,예금은행,2025-08-25 01:15:14
1795,141Y006,,비은행금융기관,,A,비은행금융기관,2025-08-25 01:15:15
1796,141Y006,,비은행금융기관,,M,비은행금융기관,2025-08-25 01:15:15
1797,141Y006,,비은행금융기관,,Q,비은행금융기관,2025-08-25 01:15:15
1798,141Y006,,종합금융회사,,A,종합금융회사,2025-08-25 01:15:15
1799,141Y006,,종합금융회사,,M,종합금융회사,2025-08-25 01:15:15
1800,141Y006,,종합금융회사,,Q,종합금융회사,2025-08-25 01:15:15
1801,141Y006,,자산운용회사,,A,자산운용회사,2025-08-25 01:15:15
1802,141Y006,,자산운용회사,,M,자산운용회사,2025-08-25 01:15:15
1803,141Y006,,자산운용회사,,Q,자산운용회사,2025-08-25 01:15:15
1804,141Y006,,신탁회사,,A,신탁회사,2025-08-25 01:15:15
1805,141Y006,,신탁회사,,M,신탁회사,2025-08-25 01:15:15
1806,141Y006,,신탁회사,,Q,신탁회사,2025-08-25 01:15:15
1807,141Y006,,상호저축은행,,A,상호저축은행,2025-08-25 01:15:15
1808,141Y006,,상호저축은행,,M,상호저축은행,2025-08-25 01:15:15
1809,141Y006,,상호저축은행,,Q,상호저축은행,2025-08-25 01:15:15
1810,141Y006,,신용협동조합,,A,신용협동조합,2025-08-25 01:15:15
1811,141Y006,,신용협동조합,,M,신용협동조합,2025-08-25 01:15:15
1812,141Y006,,신용협동조합,,Q,신용협동조합,2025-08-25 01:15:15
1813,141Y006,,상호금융,,A,상호금융,2025-08-25 01:15:15
1814,141Y006,,상호금융,,M,상호금융,2025-08-25 01:15:15
1815,141Y006,,상호금융,,Q,상호금융,2025-08-25 01:15:15
1816,141Y006,,새마을금고,,A,새마을금고,2025-08-25 01:15:15
1817,141Y006,,새마을금고,,M,새마을금고,2025-08-25 01:15:15
1818,141Y006,,새마을금고,,Q,새마을금고,2025-08-25 01:15:15
1819,141Y006,,기타,,A,기타,2025-08-25 01:15:15
1820,141Y006,,기타,,M,기타,2025-08-25 01:15:15
1821,141Y006,,기타,,Q,기타,2025-08-25 01:15:15
1822,141Y006,,전국,,A,전국,2025-08-25 01:15:15
1823,141Y006,,전국,,M,전국,2025-08-25 01:15:15
1824,141Y006,,전국,,Q,전국,2025-08-25 01:15:15
1825,141Y006,,서울,,A,서울,2025-08-25 01:15:15
1826,141Y006,,서울,,M,서울,2025-08-25 01:15:15
1827,141Y006,,서울,,Q,서울,2025-08-25 01:15:15
1828,141Y006,,부산,,A,부산,2025-08-25 01:15:15
1829,141Y006,,부산,,M,부산,2025-08-25 01:15:15
1830,141Y006,,부산,,Q,부산,2025-08-25 01:15:15
1831,141Y006,,대구,,A,대구,2025-08-25 01:15:15
1832,141Y006,,대구,,M,대구,2025-08-25 01:15:15
1833,141Y006,,대구,,Q,대구,2025-08-25 01:15:15
1834,141Y006,,인천,,A,인천,2025-08-25 01:15:15
1835,141Y006,,인천,,M,인천,2025-08-25 01:15:15
1836,141Y006,,인천,,Q,인천,2025-08-25 01:15:15
1837,141Y006,,광주,,A,광주,2025-08-25 01:15:15
1838,141Y006,,광주,,M,광주,2025-08-25 01:15:15
1839,141Y006,,광주,,Q,광주,2025-08-25 01:15:15
1840,141Y006,,대전,,A,대전,2025-08-25 01:15:15
1841,141Y006,,대전,,M,대전,2025-08-25 01:15:15
1842,141Y006,,대전,,Q,대전,2025-08-25 01:15:15
1843,141Y006,,울산,,A,울산,2025-08-25 01:15:15
1844,141Y006,,울산,,M,울산,2025-08-25 01:15:15
1845,141Y006,,울산,,Q,울산,2025-08-25 01:15:15
1846,141Y006,,경기,,A,경기,2025-08-25 01:15:15
1847,141Y006,,경기,,M,경기,2025-08-25 01:15:15
1848,141Y006,,경기,,Q,경기,2025-08-25 01:15:15
1849,141Y006,,강원,,A,강원,2025-08-25 01:15:15
1850,141Y006,,강원,,M,강원,2025-08-25 01:15:15
1851,141Y006,,강원,,Q,강원,2025-08-25 01:15:15
1852,141Y006,,충북,,A,충북,2025-08-25 01:15:15
1853,141Y006,,충북,,M,충북,2025-08-25 01:15:15
1854,141Y006,,충북,,Q,충북,2025-08-25 01:15:15
1855,141Y006,,충남,,A,충남,2025-08-25 01:15:15
1856,141Y006,,충남,,M,충남,2025-08-25 01:15:15
1857,141Y006,,충남,,Q,충남,2025-08-25 01:15:15
1858,141Y006,,전북,,A,전북,2025-08-25 01:15:15
1859,141Y006,,전북,,M,전북,2025-08-25 01:15:15
1860,141Y006,,전북,,Q,전북,2025-08-25 01:15:15
1861,141Y006,,전남,,A,전남,2025-08-25 01:15:15
1862,141Y006,,전남,,M,전남,2025-08-25 01:15:15
1863,141Y006,,전남,,Q,전남,2025-08-25 01:15:15
1864,141Y006,,경북,,A,경북,2025-08-25 01:15:15
1865,141Y006,,경북,,M,경북,2025-08-25 01:15:15
1866,141Y006,,경북,,Q,경북,2025-08-25 01:15:15
1867,141Y006,,경남,,A,경남,2025-08-25 01:15:15
1868,141Y006,,경남,,M,경남,2025-08-25 01:15:15
1869,141Y006,,경남,,Q,경남,2025-08-25 01:15:15
1870,141Y006,,제주,,A,제주,2025-08-25 01:15:15
1871,141Y006,,제주,,M,제주,2025-08-25 01:15:15
1872,141Y006,,제주,,Q,제주,2025-08-25 01:15:15
1873,141Y006,,세종,,A,세종,2025-08-25 01:15:15
1874,141Y006,,세종,,M,세종,2025-08-25 01:15:15
1875,141Y006,,세종,,Q,세종,2025-08-25 01:15:15
1876,141Y008,,생명보험회사,,A,생명보험회사,2025-08-25 01:15:15
1877,141Y008,,생명보험회사,,M,생명보험회사,2025-08-25 01:15:15
1878,141Y008,,생명보험회사,,Q,생명보험회사,2025-08-25 01:15:15
1879,141Y008,,전국,,A,전국,2025-08-25 01:15:15
1880,141Y008,,전국,,M,전국,2025-08-25 01:15:15
1881,141Y008,,전국,,Q,전국,2025-08-25 01:15:15
1882,141Y008,,서울,,A,서울,2025-08-25 01:15:15
1883,141Y008,,서울,,M,서울,2025-08-25 01:15:15
1884,141Y008,,서울,,Q,서울,2025-08-25 01:15:15
1885,141Y008,,부산,,A,부산,2025-08-25 01:15:15
1886,141Y008,,부산,,M,부산,2025-08-25 01:15:15
1887,141Y008,,부산,,Q,부산,2025-08-25 01:15:15
1888,141Y008,,대구,,A,대구,2025-08-25 01:15:15
1889,141Y008,,대구,,M,대구,2025-08-25 01:15:15
1890,141Y008,,대구,,Q,대구,2025-08-25 01:15:15
1891,141Y008,,인천,,A,인천,2025-08-25 01:15:15
1892,141Y008,,인천,,M,인천,2025-08-25 01:15:15
1893,141Y008,,인천,,Q,인천,2025-08-25 01:15:15
1894,141Y008,,광주,,A,광주,2025-08-25 01:15:15
1895,141Y008,,광주,,M,광주,2025-08-25 01:15:15
1896,141Y008,,광주,,Q,광주,2025-08-25 01:15:15
1897,141Y008,,대전,,A,대전,2025-08-25 01:15:15
1898,141Y008,,대전,,M,대전,2025-08-25 01:15:15
1899,141Y008,,대전,,Q,대전,2025-08-25 01:15:15
1900,141Y008,,울산,,A,울산,2025-08-25 01:15:15
1901,141Y008,,울산,,M,울산,2025-08-25 01:15:15
1902,141Y008,,울산,,Q,울산,2025-08-25 01:15:15
1903,141Y008,,경기,,A,경기,2025-08-25 01:15:15
1904,141Y008,,경기,,M,경기,2025-08-25 01:15:15
1905,141Y008,,경기,,Q,경기,2025-08-25 01:15:15
1906,141Y008,,강원,,A,강원,2025-08-25 01:15:15
1907,141Y008,,강원,,M,강원,2025-08-25 01:15:15
1908,141Y008,,강원,,Q,강원,2025-08-25 01:15:15
1909,141Y008,,충북,,A,충북,2025-08-25 01:15:15
1910,141Y008,,충북,,M,충북,2025-08-25 01:15:15
1911,141Y008,,충북,,Q,충북,2025-08-25 01:15:15
1912,141Y008,,충남,,A,충남,2025-08-25 01:15:15
1913,141Y008,,충남,,M,충남,2025-08-25 01:15:15
1914,141Y008,,충남,,Q,충남,2025-08-25 01:15:15
1915,141Y008,,전북,,A,전북,2025-08-25 01:15:15
1916,141Y008,,전북,,M,전북,2025-08-25 01:15:15
1917,141Y008,,전북,,Q,전북,2025-08-25 01:15:15
1918,141Y008,,전남,,A,전남,2025-08-25 01:15:15
1919,141Y008,,전남,,M,전남,2025-08-25 01:15:15
1920,141Y008,,전남,,Q,전남,2025-08-25 01:15:15
1921,141Y008,,경북,,A,경북,2025-08-25 01:15:15
1922,141Y008,,경북,,M,경북,2025-08-25 01:15:15
1923,141Y008,,경북,,Q,경북,2025-08-25 01:15:15
1924,141Y008,,경남,,A,경남,2025-08-25 01:15:15
1925,141Y008,,경남,,M,경남,2025-08-25 01:15:15
1926,141Y008,,경남,,Q,경남,2025-08-25 01:15:15
1927,141Y008,,제주,,A,제주,2025-08-25 01:15:15
1928,141Y008,,제주,,M,제주,2025-08-25 01:15:15
1929,141Y008,,제주,,Q,제주,2025-08-25 01:15:15
1930,141Y008,,세종,,A,세종,2025-08-25 01:15:15
1931,141Y008,,세종,,M,세종,2025-08-25 01:15:15
1932,141Y008,,세종,,Q,세종,2025-08-25 01:15:15
1933,141Y003,,원화대출금,,A,원화대출금,2025-08-25 01:15:17
1934,141Y003,,원화대출금,,M,원화대출금,2025-08-25 01:15:17
1935,141Y003,,원화대출금,,Q,원화대출금,2025-08-25 01:15:17
1936,141Y003,,(시설자금),,A,(시설자금),2025-08-25 01:15:17
1937,141Y003,,(시설자금),,M,(시설자금),2025-08-25 01:15:17
1938,141Y003,,(시설자금),,Q,(시설자금),2025-08-25 01:15:17
1939,141Y003,,(운전자금),,A,(운전자금),2025-08-25 01:15:17
1940,141Y003,,(운전자금),,M,(운전자금),2025-08-25 01:15:17
1941,141Y003,,(운전자금),,Q,(운전자금),2025-08-25 01:15:17
1942,141Y003,,금융자금대출금,,A,금융자금대출금,2025-08-25 01:15:17
1943,141Y003,,금융자금대출금,,M,금융자금대출금,2025-08-25 01:15:17
1944,141Y003,,금융자금대출금,,Q,금융자금대출금,2025-08-25 01:15:17
1945,141Y003,,(할인어음),,A,(할인어음),2025-08-25 01:15:17
1946,141Y003,,(할인어음),,M,(할인어음),2025-08-25 01:15:17
1947,141Y003,,(할인어음),,Q,(할인어음),2025-08-25 01:15:17
1948,141Y003,,(당좌대출),,A,(당좌대출),2025-08-25 01:15:17
1949,141Y003,,(당좌대출),,M,(당좌대출),2025-08-25 01:15:17
1950,141Y003,,(당좌대출),,Q,(당좌대출),2025-08-25 01:15:17
1951,141Y003,,(일반자금),,A,(일반자금),2025-08-25 01:15:17
1952,141Y003,,(일반자금),,M,(일반자금),2025-08-25 01:15:17
1953,141Y003,,(일반자금),,Q,(일반자금),2025-08-25 01:15:17
1954,141Y003,,재정자금대출금,,A,재정자금대출금,2025-08-25 01:15:17
1955,141Y003,,재정자금대출금,,M,재정자금대출금,2025-08-25 01:15:17
1956,141Y003,,재정자금대출금,,Q,재정자금대출금,2025-08-25 01:15:17
1957,141Y003,,전국,,A,전국,2025-08-25 01:15:17
1958,141Y003,,전국,,M,전국,2025-08-25 01:15:17
1959,141Y003,,전국,,Q,전국,2025-08-25 01:15:17
1960,141Y003,,서울,,A,서울,2025-08-25 01:15:17
1961,141Y003,,서울,,M,서울,2025-08-25 01:15:17
1962,141Y003,,서울,,Q,서울,2025-08-25 01:15:17
1963,141Y003,,부산,,A,부산,2025-08-25 01:15:17
1964,141Y003,,부산,,M,부산,2025-08-25 01:15:17
1965,141Y003,,부산,,Q,부산,2025-08-25 01:15:17
1966,141Y003,,대구,,A,대구,2025-08-25 01:15:17
1967,141Y003,,대구,,M,대구,2025-08-25 01:15:17
1968,141Y003,,대구,,Q,대구,2025-08-25 01:15:17
1969,141Y003,,인천,,A,인천,2025-08-25 01:15:17
1970,141Y003,,인천,,M,인천,2025-08-25 01:15:17
1971,141Y003,,인천,,Q,인천,2025-08-25 01:15:17
1972,141Y003,,광주,,A,광주,2025-08-25 01:15:17
1973,141Y003,,광주,,M,광주,2025-08-25 01:15:17
1974,141Y003,,광주,,Q,광주,2025-08-25 01:15:17
1975,141Y003,,대전,,A,대전,2025-08-25 01:15:17
1976,141Y003,,대전,,M,대전,2025-08-25 01:15:17
1977,141Y003,,대전,,Q,대전,2025-08-25 01:15:17
1978,141Y003,,울산,,A,울산,2025-08-25 01:15:17
1979,141Y003,,울산,,M,울산,2025-08-25 01:15:17
1980,141Y003,,울산,,Q,울산,2025-08-25 01:15:17
1981,141Y003,,경기,,A,경기,2025-08-25 01:15:17
1982,141Y003,,경기,,M,경기,2025-08-25 01:15:17
1983,141Y003,,경기,,Q,경기,2025-08-25 01:15:17
1984,141Y003,,강원,,A,강원,2025-08-25 01:15:17
1985,141Y003,,강원,,M,강원,2025-08-25 01:15:17
1986,141Y003,,강원,,Q,강원,2025-08-25 01:15:17
1987,141Y003,,충북,,A,충북,2025-08-25 01:15:17
1988,141Y003,,충북,,M,충북,2025-08-25 01:15:17
1989,141Y003,,충북,,Q,충북,2025-08-25 01:15:17
1990,141Y003,,충남,,A,충남,2025-08-25 01:15:17
1991,141Y003,,충남,,M,충남,2025-08-25 01:15:17
1992,141Y003,,충남,,Q,충남,2025-08-25 01:15:17
1993,141Y003,,전북,,A,전북,2025-08-25 01:15:17
1994,141Y003,,전북,,M,전북,2025-08-25 01:15:17
1995,141Y003,,전북,,Q,전북,2025-08-25 01:15:17
1996,141Y003,,전남,,A,전남,2025-08-25 01:15:17
1997,141Y003,,전남,,M,전남,2025-08-25 01:15:17
1998,141Y003,,전남,,Q,전남,2025-08-25 01:15:17
1999,141Y003,,경북,,A,경북,2025-08-25 01:15:17
2000,141Y003,,경북,,M,경북,2025-08-25 01:15:17
2001,141Y003,,경북,,Q,경북,2025-08-25 01:15:17
2002,141Y003,,경남,,A,경남,2025-08-25 01:15:17
2003,141Y003,,경남,,M,경남,2025-08-25 01:15:17
2004,141Y003,,경남,,Q,경남,2025-08-25 01:15:17
2005,141Y003,,제주,,A,제주,2025-08-25 01:15:17
2006,141Y003,,제주,,M,제주,2025-08-25 01:15:17
2007,141Y003,,제주,,Q,제주,2025-08-25 01:15:17
2008,141Y003,,세종,,A,세종,2025-08-25 01:15:17
2009,141Y003,,세종,,M,세종,2025-08-25 01:15:17
2010,141Y003,,세종,,Q,세종,2025-08-25 01:15:17
2011,141Y003,,예금은행,,A,예금은행,2025-08-25 01:15:17
2012,141Y003,,예금은행,,M,예금은행,2025-08-25 01:15:17
2013,141Y003,,예금은행,,Q,예금은행,2025-08-25 01:15:17
2014,151Y003,,예금은행,,A,예금은행,2025-08-25 01:15:17
2015,151Y003,,예금은행,,M,예금은행,2025-08-25 01:15:17
2016,151Y003,,예금은행,,Q,예금은행,2025-08-25 01:15:17
2017,151Y003,,주택담보대출-예금은행,,A,주택담보대출-예금은행,2025-08-25 01:15:17
2018,151Y003,,주택담보대출-예금은행,,M,주택담보대출-예금은행,2025-08-25 01:15:17
2019,151Y003,,주택담보대출-예금은행,,Q,주택담보대출-예금은행,2025-08-25 01:15:17
2020,151Y003,,기타대출-예금은행,,A,기타대출-예금은행,2025-08-25 01:15:17
2021,151Y003,,기타대출-예금은행,,M,기타대출-예금은행,2025-08-25 01:15:17
2022,151Y003,,기타대출-예금은행,,Q,기타대출-예금은행,2025-08-25 01:15:17
2023,151Y003,,전국,,A,전국,2025-08-25 01:15:17
2024,151Y003,,전국,,M,전국,2025-08-25 01:15:17
2025,151Y003,,전국,,Q,전국,2025-08-25 01:15:17
2026,151Y003,,서울,,A,서울,2025-08-25 01:15:17
2027,151Y003,,서울,,M,서울,2025-08-25 01:15:17
2028,151Y003,,서울,,Q,서울,2025-08-25 01:15:17
